,Time,LinearA,AngularV
3233,1071467000000,0.0497,0.2397
3234,1071652000000,0.0447,0.2307
3235,1071687000000,0.0422,0.2217
3236,1072002000000,0.0325,0.1963
3237,1072052000000,0.0317,0.1963
3238,1073177000000,0.0664,0.1978
3239,1073257000000,0.0082,0.1388
3240,1073517000000,0.633,0.1191
3241,1073922000000,0.001,0.1521
3242,1074042000000,-0.0012,0.2414
3243,1074177000000,-0.005,0.2323
3244,1074752000000,-0.0197,0.2289
3245,1074957000000,-0.0208,0.1946
3246,1075137000000,-0.0177,0.1442
3247,1075177000000,-0.0181,0.1442
3248,1075252000000,-0.0188,0.1442
3249,1075337000000,-0.2833,0.1441
3250,1075372000000,0.4687,0.2373
3251,1075557000000,-0.0322,0.2084
3252,1075927000000,-0.0405,0.2139
3253,1076032000000,-0.0502,0.254
3254,1076407000000,-0.0742,0.2673
3255,1076482000000,-0.0695,0.3072
3256,1077037000000,-0.0618,0.2456
3257,1077407000000,-0.003,0.1682
3258,1077652000000,-0.066,0.2569
3259,1077872000000,-0.0621,0.2624
3260,1077907000000,-0.0661,0.2623
3261,1078067000000,-0.0506,0.2042
3262,1078172000000,-0.0436,0.2028
3263,1078282000000,-0.0552,0.2265
3264,1078317000000,-0.0541,0.2265
3265,1078352000000,-0.0538,0.2265
3266,1078752000000,-0.0451,0.2071
3267,1079467000000,-0.0399,0.2355
3268,1079507000000,-0.7111,0.0943
3269,1079597000000,-0.0236,0.1447
3270,1079632000000,-0.0167,0.1033
3271,1079987000000,-0.0183,0.1265
3272,1080107000000,-0.0173,0.1256
3273,1080287000000,-0.017,0.1332
3274,1080437000000,-0.0123,0.116
3275,1080477000000,-0.85,0.1002
3276,1080662000000,-0.0091,0.0822
3277,1080772000000,-0.0095,0.0899
3278,1080882000000,-0.0129,0.1219
3279,1080992000000,-0.0123,0.1295
3280,1081297000000,-0.0092,0.1208
3281,1081522000000,-0.0092,0.1437
3282,1081767000000,-0.006,0.1263
3283,1081927000000,-0.0058,0.1581
3284,1082002000000,-0.0059,0.1984
3285,1082342000000,0.0009,0.2043
3286,1082422000000,0.0025,0.1953
3287,1082542000000,0.0061,0.2354
3288,1082772000000,-0.0246,0.2245
3289,1082807000000,0.0128,0.2245
3290,1082847000000,0.0138,0.2245
3291,1083112000000,0.025,0.2626
3292,1083187000000,0.0297,0.2863
3293,1083602000000,0.0584,0.3733
3294,1083717000000,0.0543,0.3147
3295,1083757000000,0.0558,0.3147
3296,1083832000000,0.0661,0.3545
3297,1084067000000,0.0827,0.3847
3298,1084402000000,0.0785,0.3254
3299,1084702000000,0.0799,0.3137
3300,1084737000000,0.08,0.3137
3301,1084967000000,0.0843,0.3278
3302,1085337000000,0.0726,0.2908
3303,1085527000000,0.066,0.2724
3304,1085562000000,0.0655,0.2724
3305,1085632000000,0.0624,0.2633
3306,1085672000000,0.0685,0.2541
3307,1085787000000,0.058,0.2542
3308,1086057000000,0.0511,0.2432
3309,1086092000000,0.0486,0.2342
3310,1086237000000,0.0444,0.2251
3311,1086277000000,0.0419,0.2161
3312,1086387000000,0.0448,0.2399
3313,1086447000000,0.0432,0.2399
3314,1086652000000,0.0364,0.222
3315,1086837000000,0.0293,0.1966
3316,1086872000000,0.0417,0.1876
3317,1087212000000,0.0193,0.1698
3318,1087287000000,0.0179,0.161
3319,1087377000000,0.0165,0.1522
3320,1087877000000,0.0092,0.1335
3321,1087912000000,0.0078,0.1247
3322,1088032000000,0.0079,0.1324
3323,1088072000000,0.0226,0.1236
3324,1088432000000,0.0035,0.0977
3325,1088602000000,0.0023,0.0806
3326,1089067000000,0.0006,0.0628
3327,1089297000000,0.0001,0.0374
3328,1089332000000,0.0001,0.0374
3329,1089607000000,0.0116,0.0448
3330,1090087000000,-0.0006,0.0356
3331,1090172000000,-0.015,0.0438
3332,1090207000000,-0.0007,0.0436
3333,1090247000000,-0.0008,0.0436
3334,1090367000000,-0.0007,0.0353
3335,1090622000000,-0.0016,0.0593
3336,1090657000000,-0.0016,0.0593
3337,1090922000000,0.0009,-0.034
3338,1091922000000,-0.0001,0.0081
3339,1092207000000,-0.0003,0.0162
3340,1092512000000,0.0006,-0.0323
3341,1092547000000,0.0006,-0.0323
3342,1092907000000,-0.0109,-0.0322
3343,1092942000000,0.0005,-0.0323
3344,1093287000000,-0.0001,0.0169
3345,1093432000000,0.0005,-0.0403
3346,1093777000000,0.0332,-0.0237
3347,1093852000000,0.0002,-0.0236
3348,1094012000000,0.0003,-0.0395
3349,1094352000000,-0.0001,0.0258
3350,1094422000000,-0.0002,0.0258
3351,1094497000000,-0.0006,0.0665
3352,1094577000000,0.0,0.0579
3353,1094612000000,-0.0007,0.058
3354,1094647000000,-0.0008,0.058
3355,1094967000000,-0.0023,0.0901
3356,1095087000000,-0.0028,0.0904
3357,1095427000000,-0.0074,0.1462
3358,1095582000000,-0.0074,0.1212
3359,1095677000000,-0.0081,0.1212
3360,1095952000000,-0.0347,0.3122
3361,1096107000000,-0.0512,0.3753
3362,1096552000000,-0.0702,0.3539
3363,1096632000000,-0.0783,0.3773
3364,1096667000000,-0.0798,0.3773
3365,1096782000000,-0.0867,0.3911
3366,1097052000000,-0.0947,0.3885
3367,1097167000000,-0.1029,0.4117
3368,1097277000000,-0.0855,0.3367
3369,1097607000000,-0.0762,0.3159
3370,1097792000000,-0.0978,0.3883
3371,1097827000000,-0.0615,0.2512
3372,1097867000000,-0.0743,0.297
3373,1097902000000,-0.0568,0.2438
3374,1098262000000,-0.0613,0.2637
3375,1098302000000,-0.0586,0.2546
3376,1098387000000,-0.059,0.2619
3377,1098422000000,-0.0582,0.2619
3378,1098462000000,-0.0575,0.2619
3379,1098497000000,-0.0689,0.3182
3380,1098892000000,-0.0399,0.2183
3381,1098967000000,-0.0454,0.2584
3382,1099197000000,-0.0355,0.2311
3383,1099282000000,-0.0422,0.2876
3384,1099482000000,-0.03,0.2528
3385,1099612000000,-0.0258,0.2437
3386,1099892000000,-0.0115,0.1438
3387,1100117000000,0.6355,0.1408
3388,1100197000000,0.0004,0.1267
3389,1100597000000,0.0026,0.1093
3390,1100787000000,-0.0008,0.1007
3391,1101592000000,0.0008,0.0427
3392,1101947000000,0.0007,0.0261
3393,1101992000000,0.0007,0.0261
3394,1102287000000,0.0112,0.2794
3395,1102722000000,0.0316,0.2748
3396,1103257000000,0.049,0.2876
3397,1103332000000,0.0467,0.262
3398,1103687000000,0.0743,0.3491
3399,1104012000000,0.0601,0.2694
3400,1104087000000,0.0545,0.2276
3401,1104122000000,0.0548,0.2276
3402,1104272000000,0.066,0.2677
3403,1104602000000,0.0633,0.2478
3404,1104642000000,0.0635,0.2478
3405,1104792000000,0.0615,0.2387
3406,1104982000000,0.0674,0.2607
3407,1105102000000,0.0571,0.2352
3408,1105137000000,0.057,0.2352
3409,1105357000000,0.0585,0.2335
3410,1105392000000,0.0682,0.2735
3411,1105607000000,0.0484,0.2022
3412,1105677000000,-0.2747,0.2022
3413,1105822000000,0.039,0.1678
3414,1105972000000,0.2777,0.2067
3415,1106202000000,0.0354,0.1651
3416,1106377000000,0.0336,0.1638
3417,1106422000000,0.0333,0.1638
3418,1106692000000,0.035,0.1865
3419,1107097000000,0.0212,0.1345
3420,1107147000000,0.021,0.1345
3421,1107822000000,0.0168,0.1558
3422,1107932000000,0.0147,0.1468
3423,1108112000000,0.0121,0.138
3424,1108147000000,-0.9507,0.1507
3425,1108532000000,0.0102,0.2024
3426,1108607000000,-0.0022,0.1307
3427,1108857000000,0.0025,0.0673
3428,1109452000000,0.5143,0.171
3429,1110052000000,-0.0132,0.2492
3430,1110132000000,-0.0139,0.2237
3431,1110357000000,-0.0205,0.2387
3432,1110627000000,0.5803,0.2355
3433,1110807000000,0.5491,0.1175
3434,1110892000000,-0.0321,0.2244
3435,1110967000000,0.5263,0.3105
3436,1111157000000,-0.0465,0.272
3437,1111212000000,-0.0582,0.3284
3438,1111247000000,-0.0596,0.3283
3439,1111562000000,-0.0718,0.3492
3440,1111822000000,-0.0877,0.3701
3441,1111912000000,-0.0798,0.328
3442,1112152000000,-0.0702,0.2766
3443,1112312000000,-0.0836,0.3236
3444,1112422000000,-0.0808,0.3143
3445,1112577000000,-0.0781,0.305
3446,1113147000000,-0.0645,0.2752
3447,1113472000000,-0.0529,0.2478
3448,1113532000000,-0.0585,0.2806
3449,1113692000000,-0.0468,0.2387
3450,1113777000000,-0.0418,0.2206
3451,1113997000000,-0.0349,0.2027
3452,1114232000000,-0.0309,0.2012
3453,1114467000000,-0.0247,0.1834
3454,1114547000000,-0.0244,0.1909
3455,1114582000000,-0.0222,0.1819
3456,1114697000000,-0.02,0.1731
3457,1114772000000,-0.0069,0.1807
3458,1114967000000,-0.016,0.1717
3459,1115087000000,-0.0127,0.1541
3460,1115192000000,-0.011,0.1453
3461,1115402000000,-0.0084,0.1366
3462,1116207000000,-0.0012,0.0684
3463,1116427000000,-0.0006,0.0599
3464,1116772000000,-0.0001,0.0509
3465,1116807000000,-0.0118,0.0424
3466,1116847000000,-0.0,0.0425
3467,1116972000000,0.0647,0.0847
3468,1117007000000,-0.8696,0.2292
3469,1117182000000,0.0043,0.1822
3470,1118037000000,0.0331,0.2813
3471,1118107000000,0.0387,0.3049
3472,1118187000000,0.0419,0.3049
3473,1118517000000,0.0408,0.237
3474,1118637000000,0.0574,0.3098
3475,1119052000000,0.0807,0.3719
3476,1119092000000,0.0822,0.3719
3477,1119127000000,0.0275,0.1676
3478,1119167000000,0.0564,0.248
3479,1119207000000,0.1052,0.3062
3480,1119322000000,0.074,0.3132
3481,1119587000000,0.0657,0.2694
3482,1119627000000,0.0673,0.2694
3483,1119857000000,0.0851,0.3327
3484,1119927000000,0.0854,0.3327
3485,1120162000000,0.0927,0.363
3486,1120202000000,0.0818,0.3209
3487,1120367000000,0.0739,0.2952
3488,1120407000000,0.0735,0.2952
3489,1121052000000,-0.0335,-0.1507
3490,1121092000000,-0.047,-0.2074
3491,1121412000000,-0.0533,-0.2075
3492,1121792000000,-0.0636,-0.2538
3493,1121867000000,-0.0642,-0.2538
3494,1122037000000,-0.0477,-0.1868
3495,1122282000000,0.0309,-0.2409
3496,1123262000000,-0.0409,-0.1616
3497,1123442000000,-0.0197,-0.0788
3498,1123822000000,0.013,0.0531
3499,1123857000000,0.0131,0.0531
3500,1124127000000,0.0257,0.1332
3501,1124162000000,0.0285,0.1063
3502,1124232000000,0.0264,0.1063
3503,1124712000000,0.181,0.6903
3504,1124982000000,0.0894,1.1432
3505,1125017000000,-0.12,1.0566
3506,1125167000000,0.0564,0.9955
3507,1125207000000,-0.3859,0.9513
3508,1125287000000,0.0323,0.9509
3509,1125392000000,0.0134,0.9511
3510,1125432000000,0.0104,1.1019
3511,1125522000000,-0.9339,1.0713
3512,1125772000000,-0.606,1.0994
3513,1125817000000,0.1614,1.1881
3514,1125857000000,0.2637,1.2522
3515,1125972000000,0.2765,1.3633
3516,1126237000000,-0.0053,1.478
3517,1126347000000,0.0922,1.7532
3518,1126387000000,0.071,1.7532
3519,1126547000000,0.0129,1.6063
3520,1126777000000,0.6383,1.5287
3521,1127167000000,-0.0122,1.1699
3522,1127247000000,0.3712,1.1673
3523,1127337000000,0.0482,1.1575
3524,1127372000000,0.044,1.1575
3525,1127642000000,0.018,1.0406
3526,1127757000000,0.0012,0.8977
3527,1128007000000,-0.0118,0.974
3528,1128052000000,-0.6363,0.9705
3529,1128087000000,0.0037,0.9037
3530,1128167000000,0.0055,0.9028
3531,1128332000000,0.7108,0.9597
3532,1128637000000,-0.1315,0.7302
3533,1128927000000,-0.087,0.6637
3534,1129182000000,-0.7238,0.5852
3535,1129257000000,-0.0753,0.6295
3536,1129407000000,-0.0539,0.6247
3537,1129667000000,-0.0292,0.4344
3538,1129702000000,0.1514,0.433
3539,1129922000000,-0.0087,0.3335
3540,1130032000000,0.5735,0.3577
3541,1130597000000,0.0165,0.3397
3542,1130812000000,-0.8244,0.5855
3543,1131062000000,0.1642,0.8186
3544,1131132000000,0.1588,0.7747
3545,1131282000000,-0.0866,0.7251
3546,1131687000000,0.1542,0.6262
3547,1132027000000,0.1083,0.5301
3548,1132152000000,0.0896,0.4873
3549,1132192000000,0.0808,0.4609
3550,1132277000000,0.0708,0.461
3551,1132512000000,0.0483,0.4636
3552,1132592000000,0.063,0.4044
3553,1132667000000,0.0316,0.4045
3554,1132742000000,0.023,0.4111
3555,1132852000000,0.0172,0.4669
3556,1132932000000,0.0081,0.4081
3557,1133012000000,0.0013,0.3984
3558,1133157000000,-0.0098,0.3887
3559,1133452000000,-0.0273,0.3433
3560,1133487000000,-0.0274,0.3173
3561,1133622000000,-0.0334,0.3176
3562,1134152000000,-0.0536,0.2963
3563,1134517000000,-0.0526,0.2417
3564,1134667000000,-0.0604,0.2654
3565,1134897000000,-0.065,0.2709
3566,1135062000000,-0.0688,0.2781
3567,1135677000000,0.0278,0.2789
3568,1135902000000,-0.0619,0.2424
3569,1136022000000,-0.0631,0.2497
3570,1136717000000,-0.1117,0.5699
3571,1136912000000,-0.0985,0.6149
3572,1137102000000,-0.0482,0.6242
3573,1137282000000,-0.0319,0.6002
3574,1137387000000,-0.0132,0.5797
3575,1137462000000,-0.0003,0.5797
3576,1137777000000,0.0411,0.4576
3577,1138297000000,0.0829,0.4408
3578,1138602000000,0.0996,0.4269
3579,1139162000000,0.0765,0.2989
3580,1139242000000,0.0727,0.2825
3581,1139387000000,0.0414,0.3788
3582,1140022000000,0.0112,0.0483
3583,1140357000000,0.0204,0.0828
3584,1140752000000,-0.0165,-0.0585
3585,1141577000000,0.0833,-0.0324
3586,1141977000000,-0.0442,-0.1692
3587,1142072000000,-0.0273,-0.1291
3588,1142182000000,-0.036,-0.1368
3589,1142217000000,-0.0357,-0.1368
3590,1142287000000,-0.0289,-0.1117
3591,1143092000000,-0.0003,-0.0011
3592,1143262000000,0.0,0.0
3593,1143647000000,0.0083,0.0323
3594,1144187000000,0.0405,0.1229
3595,1144562000000,0.0495,0.1937
3596,1144877000000,0.0436,0.2076
3597,1144962000000,0.0514,0.2075
3598,1145217000000,0.0568,0.2365
3599,1145327000000,0.0383,0.162
3600,1145672000000,0.0503,0.2186
3601,1146182000000,0.0418,0.2133
3602,1146497000000,0.0343,0.1954
3603,1147452000000,0.0157,0.1485
3604,1147632000000,0.0049,0.0493
3605,1147702000000,-0.1569,0.0494
3606,1147922000000,0.0057,0.065
3607,1148032000000,0.0063,0.0566
3608,1148282000000,0.0047,0.0564
3609,1148317000000,0.0028,0.0401
3610,1148507000000,-0.9311,0.0455
3611,1149127000000,0.0019,0.0302
3612,1149442000000,0.0131,0.2667
3613,1149772000000,-0.0372,0.2951
3614,1150112000000,0.3125,0.1579
3615,1150572000000,-0.0849,0.38
3616,1151042000000,-0.0599,0.3372
3617,1151382000000,-0.0728,0.6221
3618,1151602000000,-0.0855,0.6863
3619,1151677000000,-0.1601,0.8094
3620,1152207000000,0.0,1.0691
3621,1152367000000,-0.0041,0.998
3622,1152742000000,0.0066,0.9032
3623,1153007000000,0.5667,0.894
3624,1153447000000,-0.0074,0.9071
3625,1153612000000,0.0204,0.912
3626,1153647000000,-0.2239,0.9051
3627,1153682000000,-0.0065,0.9071
3628,1153867000000,-0.8375,0.9135
3629,1154147000000,-0.6583,0.3156
3630,1154217000000,-0.6145,0.156
3631,1154292000000,0.9423,0.1017
3632,1154427000000,0.8966,0.2124
3633,1154472000000,0.7326,0.2459
3634,1154972000000,-0.005,-0.3825
3635,1155377000000,-0.0071,-0.2992
3636,1155652000000,-0.0525,-0.2781
3637,1155882000000,-0.0826,-0.381
3638,1156157000000,-0.0833,-0.3457
3639,1156357000000,-0.0784,-0.3269
3640,1156432000000,-0.0776,-0.3175
3641,1157357000000,-0.0125,-0.0518
3642,1157677000000,0.0073,0.0289
3643,1157722000000,0.0073,0.0289
3644,1157757000000,0.0073,0.0289
3645,1158497000000,0.0408,0.1585
3646,1158602000000,0.0534,0.1902
3647,1158947000000,0.0443,0.1718
3648,1159077000000,0.0501,0.2196
3649,1159242000000,0.0617,0.2433
3650,1159312000000,0.0582,0.2342
3651,1159527000000,0.0568,0.2324
3652,1159992000000,0.0411,0.1806
3653,1160292000000,0.0363,0.1704
3654,1160442000000,0.0347,0.1691
3655,1160937000000,0.0285,0.1662
3656,1161677000000,0.0176,0.1376
3657,1161712000000,-0.7671,0.1342
3658,1161852000000,0.0228,0.1969
3659,1161887000000,0.0222,0.1969
3660,1162002000000,0.0109,0.1287
3661,1162072000000,0.0135,0.1306
3662,1162687000000,0.0072,0.1039
3663,1162832000000,0.0064,0.1031
3664,1162982000000,0.0051,0.0945
3665,1163232000000,0.0029,0.0687
3666,1164322000000,-0.0003,0.0374
3667,1164522000000,-0.0005,0.0291
3668,1165312000000,-0.0019,0.053
3669,1165347000000,-0.9788,0.0539
3670,1165627000000,-0.0011,0.0282
3671,1165782000000,-0.7154,0.0368
3672,1166047000000,-0.0029,0.0619
3673,1166087000000,-0.4466,0.0615
3674,1166212000000,-0.0029,0.0616
3675,1166257000000,-0.003,0.0616
3676,1166707000000,0.5728,0.6126
3677,1166977000000,-0.7616,0.6926
3678,1167017000000,-0.1363,0.6794
3679,1167312000000,-0.0171,0.6253
3680,1167497000000,-0.1543,0.6062
3681,1167687000000,-0.1592,0.645
3682,1167802000000,-0.0992,0.5945
3683,1167847000000,-0.1307,0.5692
3684,1168032000000,-0.1187,0.6081
3685,1168647000000,-0.031,0.473
3686,1168682000000,0.0444,0.6364
3687,1169197000000,0.0236,0.3798
3688,1170222000000,0.0946,0.4376
3689,1170547000000,0.1153,0.467
3690,1171132000000,0.0942,0.3764
3691,1171437000000,0.0808,0.348
3692,1171472000000,0.0799,0.348
3693,1171507000000,0.0875,0.3385
3694,1171882000000,0.5767,0.3597
3695,1171997000000,0.0532,0.301
3696,1172092000000,0.8437,0.2423
3697,1172222000000,0.0408,0.2664
3698,1172262000000,0.0396,0.2664
3699,1172702000000,0.0228,0.2298
3700,1172812000000,0.02,0.2298
3701,1172847000000,0.0177,0.2207
3702,1173307000000,0.0065,0.1451
3703,1173547000000,0.0033,0.1112
3704,1173582000000,0.0031,0.1112
3705,1174072000000,-0.0136,0.0762
3706,1174502000000,-0.0005,0.0507
3707,1174887000000,-0.0005,0.0422
3708,1175422000000,-0.0025,0.0823
3709,1175852000000,-0.0068,0.1302
3710,1175927000000,-0.0098,0.1707
3711,1176527000000,-0.0242,0.2083
3712,1176857000000,-0.0261,0.1907
3713,1176997000000,-0.0475,0.2965
3714,1177167000000,-0.0532,0.2964
3715,1177987000000,-0.0896,0.3625
3716,1178597000000,-0.0741,0.2902
3717,1179267000000,-0.0673,0.3003
3718,1179497000000,-0.0501,0.242
3719,1180272000000,-0.025,0.1804
3720,1180317000000,-0.0198,0.1551
3721,1180582000000,-0.0196,0.1703
3722,1180622000000,-0.018,0.1615
3723,1180987000000,-0.0117,0.1352
3724,1181062000000,-0.0116,0.1428
3725,1181247000000,-0.0082,0.1178
3726,1181332000000,-0.0091,0.1418
3727,1181617000000,-0.0053,0.1157
3728,1181662000000,-0.005,0.1157
3729,1182147000000,-0.0017,0.0813
3730,1182262000000,-0.0012,0.0728
3731,1182512000000,-0.0005,0.0728
3732,1182667000000,-0.0,0.0643
3733,1182902000000,-0.0035,0.0899
3734,1182977000000,0.001,0.0877
3735,1183057000000,0.0012,0.0791
3736,1183207000000,0.9755,0.1185
3737,1183252000000,0.0037,0.1437
3738,1183292000000,0.004,0.1437
3739,1183497000000,0.0055,0.1447
3740,1183567000000,-0.5987,0.0928
3741,1183602000000,0.0236,0.1412
3742,1183672000000,0.0085,0.1725
3743,1183712000000,0.794,0.1484
3744,1184087000000,0.0166,0.1873
3745,1184122000000,0.0173,0.1873
3746,1184277000000,0.0189,0.1784
3747,1184592000000,0.0384,0.275
3748,1184627000000,0.0443,0.3077
3749,1184902000000,0.0627,0.3476
3750,1185102000000,0.0192,0.2891
3751,1185597000000,0.0803,0.336
3752,1185717000000,0.1022,0.4153
3753,1185792000000,0.1039,0.4152
3754,1185842000000,0.0982,0.3893
3755,1185962000000,0.0846,0.3307
3756,1186092000000,0.0785,0.305
3757,1186202000000,0.0731,0.2905
3758,1186317000000,0.0978,0.3841
3759,1186387000000,0.0968,0.3841
3760,1186692000000,0.0879,0.3746
3761,1186872000000,0.0817,0.3229
3762,1186937000000,0.0692,0.323
3763,1187007000000,0.0587,0.2973
3764,1187047000000,0.0576,0.2973
3765,1187082000000,0.7691,0.2749
3766,1187277000000,0.5873,0.3227
3767,1187347000000,0.0556,0.3223
3768,1187592000000,0.0361,0.262
3769,1187667000000,0.034,0.262
3770,1187977000000,0.021,0.2562
3771,1188427000000,0.8894,0.527
3772,1188467000000,0.5339,0.5542
3773,1188542000000,-0.0122,0.8281
3774,1188662000000,-0.0489,0.7704
3775,1188927000000,-0.1102,0.7213
3776,1189292000000,-0.1619,0.6732
3777,1189367000000,-0.1619,0.6732
3778,1189777000000,0.1103,0.5787
3779,1189902000000,-0.1173,0.5358
3780,1190522000000,-0.0587,0.321
3781,1190632000000,-0.0529,0.3117
3782,1191212000000,-0.0266,0.2657
3783,1191327000000,-0.0207,0.2401
3784,1191367000000,-0.0195,0.2402
3785,1191687000000,-0.1387,0.1421
3786,1191722000000,-0.0068,0.1422
3787,1191762000000,-0.0064,0.1422
3788,1191842000000,-0.0068,0.1825
3789,1191877000000,-0.0062,0.1825
3790,1191912000000,-0.0056,0.1825
3791,1192147000000,-0.0017,0.1484
3792,1192307000000,-0.0106,0.2779
3793,1192477000000,-0.0053,0.1298
3794,1192592000000,0.0027,0.1211
3795,1192632000000,0.003,0.1211
3796,1192902000000,0.003,0.079
3797,1193062000000,0.003,0.0705
3798,1193107000000,0.0025,0.0449
3799,1193142000000,0.0021,0.0449
3800,1193542000000,0.9694,0.0941
3801,1193577000000,0.9641,0.2057
3802,1193737000000,-0.8557,0.3223
3803,1193892000000,0.7137,0.4028
3804,1194382000000,0.1848,0.7961
3805,1194492000000,0.1676,0.7524
3806,1194527000000,0.1774,0.7524
3807,1194757000000,0.1512,0.633
3808,1194872000000,-0.1206,0.6057
3809,1195387000000,0.7985,0.4811
3810,1195547000000,0.0474,0.4517
3811,1195582000000,-0.6657,0.4936
3812,1195772000000,0.023,0.325
3813,1196437000000,0.0005,0.212
3814,1196867000000,-0.0066,0.3213
3815,1196982000000,-0.0898,0.143
3816,1197057000000,-0.9763,0.0903
3817,1197207000000,0.0008,-0.1851
3818,1197547000000,-0.0002,-0.2464
3819,1197697000000,-0.6769,-0.0534
3820,1197802000000,0.5574,-0.2339
3821,1197842000000,-0.9755,-0.3482
3822,1198082000000,0.5773,-0.1719
3823,1198172000000,-0.0189,-0.3129
3824,1198247000000,-0.9814,-0.316
3825,1198332000000,-0.0365,-0.4672
3826,1198552000000,-0.0626,-0.4633
3827,1198757000000,-0.0759,-0.4208
3828,1199182000000,-0.0732,-0.3073
3829,1199332000000,-0.089,-0.3635
3830,1199412000000,-0.0909,-0.3634
3831,1199457000000,-0.0918,-0.3634
3832,1199492000000,-0.0925,-0.3634
3833,1199977000000,-0.1189,-0.3156
3834,1200162000000,-0.0694,-0.2802
3835,1200382000000,-0.0606,-0.2654
3836,1200652000000,-0.0408,-0.1656
3837,1200757000000,-0.0478,-0.1974
3838,1201122000000,0.4065,0.0478
3839,1201742000000,-0.1021,0.0155
3840,1201997000000,0.0214,-0.1634
3841,1202037000000,0.0213,-0.1634
3842,1202262000000,0.0112,-0.024
3843,1202297000000,0.0073,-0.0719
3844,1202487000000,0.0356,-0.2687
3845,1202522000000,0.0315,-0.2686
3846,1202557000000,0.0311,-0.2686
3847,1202627000000,0.0262,-0.2268
3848,1202667000000,0.0258,-0.2268
3849,1203262000000,-0.0031,-0.2664
3850,1203712000000,0.0076,-0.0834
3851,1203837000000,0.0021,-0.0258
3852,1204242000000,0.0073,-0.1004
3853,1204717000000,0.0032,-0.0274
3854,1204867000000,0.0103,-0.1665
3855,1204907000000,0.0076,-0.1252
3856,1204947000000,0.0074,-0.1252
3857,1204982000000,0.3422,0.0207
3858,1205042000000,-0.0037,0.0467
3859,1205077000000,0.2323,0.1402
3860,1205187000000,0.3655,-0.0284
3861,1205382000000,0.2153,0.1029
3862,1205727000000,0.0108,-0.16
3863,1205767000000,0.0105,-0.16
3864,1205982000000,0.0091,-0.1318
3865,1206377000000,-0.0025,0.039
3866,1206412000000,-0.0025,0.039
3867,1206627000000,0.0048,-0.076
3868,1206672000000,-0.0476,-0.066
3869,1206957000000,0.0029,-0.0495
3870,1207027000000,0.0024,-0.0412
3871,1207107000000,0.0019,-0.033
3872,1207332000000,0.0076,-0.1473
3873,1207747000000,0.0056,-0.2352
3874,1209142000000,0.0062,0.1936
3875,1209217000000,-0.002,-0.0826
3876,1209562000000,-0.0023,-0.082
3877,1209972000000,-0.8807,0.0044
3878,1210022000000,-0.9716,-0.0161
3879,1210102000000,0.0002,0.0
3880,1210417000000,0.0,0.0
3881,1210502000000,-0.0,0.0
3882,1210612000000,0.0,0.0
3883,1210977000000,0.0,0.0
3884,1211082000000,0.0,0.0
3885,1211162000000,0.0,0.0
3886,1211282000000,-0.8819,-0.0432
3887,1211382000000,-0.5778,0.0379
3888,1212017000000,0.0028,0.218
3889,1212217000000,0.0053,0.2346
3890,1212362000000,0.025,0.5527
3891,1212397000000,-0.3289,0.4382
3892,1213157000000,0.1451,0.5992
3893,1213327000000,0.1342,0.5297
3894,1213502000000,0.0887,0.5028
3895,1214357000000,0.0469,0.2397
3896,1214397000000,0.0444,0.2307
3897,1214607000000,0.0188,0.1071
3898,1214692000000,0.0184,0.1071
3899,1214807000000,0.0165,0.0985
3900,1215107000000,0.0052,0.0323
3901,1215492000000,-0.0383,-0.2179
3902,1215847000000,-0.6122,-0.1117
3903,1215922000000,-0.0256,-0.1333
3904,1216102000000,-0.0208,-0.0996
3905,1216267000000,-0.0124,-0.0583
3906,1216542000000,-0.0171,-0.0788
3907,1216702000000,-0.0539,-0.2355
3908,1216942000000,-0.3735,-0.2432
3909,1217777000000,-0.0261,-0.156
3910,1217922000000,0.0381,-0.1098
3911,1217962000000,-0.0176,-0.1891
3912,1218072000000,-0.0062,-0.3196
3913,1218182000000,-0.0944,-0.5704
3914,1218667000000,-0.1552,-0.8447
3915,1218972000000,-0.5304,-0.1028
3916,1219517000000,-0.0073,-0.0622
3917,1219692000000,-0.007,-0.0617
3918,1219727000000,-0.0069,-0.0617
3919,1219762000000,-0.0069,-0.0617
3920,1219922000000,-0.0082,-0.0774
3921,1220562000000,-0.0107,-0.1521
3922,1220862000000,-0.0063,-0.1259
3923,1220937000000,-0.0072,-0.1663
3924,1221012000000,-0.0059,-0.1575
3925,1221132000000,-0.0055,-0.2141
3926,1221247000000,-0.1449,-0.1397
3927,1221287000000,-0.0022,-0.126
3928,1221407000000,-0.5878,-0.2123
3929,1221747000000,0.0073,-0.2385
3930,1222412000000,0.0307,-0.2748
3931,1222772000000,0.0811,-0.2928
3932,1222982000000,0.2249,-0.2254
3933,1223422000000,0.0591,-0.2634
3934,1223542000000,0.0708,-0.3034
3935,1223657000000,0.0507,-0.2123
3936,1223902000000,0.0333,-0.0935
3937,1223987000000,0.0552,-0.2172
3938,1224127000000,0.0659,-0.2573
3939,1224162000000,0.0767,-0.2972
3940,1224337000000,0.0796,-0.3043
3941,1224372000000,-0.0514,-0.2427
3942,1224527000000,0.0719,-0.2738
3943,1224937000000,0.065,-0.2534
3944,1225507000000,0.0523,-0.2245
3945,1225972000000,-0.0322,-0.1697
3946,1226047000000,0.0339,-0.1679
3947,1226782000000,0.0201,-0.1297
3948,1226862000000,0.046,-0.2502
3949,1227232000000,0.0125,-0.0947
3950,1227547000000,0.01,-0.0872
