# LinearA, AngularV, Angle
0.050200,-0.229700,-0.000638
0.055100,-0.229600,-0.006560
0.096200,-0.365300,-0.000880
0.075000,-0.292800,-0.000802
0.076600,-0.307000,-0.001919
0.074600,-0.314100,-0.001611
0.071500,-0.304700,-0.008706
0.070600,-0.304800,-0.006773
0.055900,-0.267900,-0.000850
0.054300,-0.267800,-0.006695
0.053500,-0.267800,-0.007651
0.049100,-0.258700,-0.002464
0.052100,-0.282200,-0.005131
0.003000,-0.168400,-0.000188
0.014300,-0.159700,-0.000863
0.010700,-0.142000,-0.000728
0.009800,-0.133200,-0.003806
0.004300,-0.099400,-0.000211
0.000900,-0.056500,-0.000084
-0.004000,-0.049600,-0.000184
-0.000100,-0.038400,-0.000110
-0.000100,-0.030000,-0.000194
-0.000300,-0.037900,-0.000330
-0.000300,-0.029500,-0.000236
-0.000200,-0.029800,-0.000745
-0.000100,-0.004700,-0.000015
-0.000200,-0.012700,-0.000037
-0.000100,-0.004400,-0.000011
-0.000100,-0.004300,-0.000020
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
0.000100,0.008100,0.000035
0.000200,0.015000,0.000017
0.000300,0.014800,0.000072
0.000200,0.014800,0.000185
0.000100,0.006400,0.000160
0.000100,0.006400,0.000056
-0.979900,-0.019000,-0.000037
-0.573600,-0.258500,-0.003231
-0.002700,-0.268000,-0.006700
0.883100,-0.197300,-0.002631
-0.015800,-0.285300,-0.001392
-0.021200,-0.308800,-0.003633
-0.028100,-0.325100,-0.002827
-0.029900,-0.325100,-0.009289
-0.717700,-0.237900,-0.001034
-0.055400,-0.273300,-0.000459
-0.075400,-0.334100,-0.001310
-0.069900,-0.308400,-0.007710
-0.071600,-0.308400,-0.007710
-0.087900,-0.336500,-0.000566
-0.094600,-0.359800,-0.001439
-0.090800,-0.350300,-0.002123
-0.056800,-0.292000,-0.000330
-0.042800,-0.280400,-0.000779
-0.033600,-0.244000,-0.002033
0.859200,-0.219800,-0.000407
-0.009700,-0.211500,-0.000846
0.011000,-0.204400,-0.000234
0.012800,-0.211800,-0.003851
0.053300,-0.454000,-0.000966
0.055100,-0.400000,-0.003636
0.066200,-0.413600,-0.003309
0.081400,-0.384600,-0.001068
0.078500,-0.358700,-0.005124
0.162200,-0.324500,-0.000541
0.080800,-0.310800,-0.000723
0.082100,-0.338800,-0.000903
0.066700,-0.296700,-0.001263
0.074800,-0.336600,-0.009617
0.053200,-0.275700,-0.000967
0.054500,-0.315600,-0.001706
0.045600,-0.311100,-0.000830
-0.066300,-0.308800,-0.000142
-0.083100,-0.350800,-0.001114
-0.086400,-0.339200,-0.001190
-0.087700,-0.339100,-0.002949
-0.063400,-0.252900,-0.001581
-0.062800,-0.252900,-0.005058
-0.081200,-0.309200,-0.003436
0.015400,-0.330600,-0.001378
0.223600,-0.293700,-0.001632
-0.075500,-0.312500,-0.004464
-0.074600,-0.303200,-0.001555
-0.044000,-0.243700,-0.000393
-0.021000,-0.189200,-0.000841
-0.028300,-0.220200,-0.000390
-0.027600,-0.220200,-0.006291
0.810000,-0.246400,-0.005476
-0.023000,-0.211100,-0.003838
-0.016300,-0.176800,-0.000553
-0.015000,-0.176800,-0.002080
-0.013800,-0.176800,-0.002210
-0.004900,-0.116500,-0.000224
0.011500,-0.107600,-0.002690
-0.002500,-0.099100,-0.000348
0.000300,-0.065500,-0.000115
0.000300,-0.049200,-0.001406
0.000300,-0.032400,-0.000125
0.000600,-0.040500,-0.000238
0.000300,-0.015400,-0.000030
0.000400,-0.015200,-0.000089
0.000000,-0.000000,-0.000000
0.007800,0.024400,0.000062
-0.000200,0.008100,0.000011
-0.000200,0.007500,0.000018
-0.001000,0.056300,0.000289
-0.000100,-0.000800,-0.000001
-0.000600,0.030000,0.000857
0.000000,0.031500,0.000131
-0.000200,0.002800,0.000018
0.000300,0.060000,0.000480
0.414400,-0.005300,-0.000076
0.000600,0.044200,0.000111
0.000800,0.052100,0.000298
-0.530700,0.535900,0.001448
0.065000,0.674000,0.019257
0.054100,0.674300,0.014984
0.061700,0.674300,0.019266
0.110200,0.617000,0.001842
0.137900,0.655800,0.004231
0.122200,0.530000,0.003786
0.079400,0.338100,0.000350
0.077900,0.338100,0.005635
0.068200,0.328700,0.001289
0.066600,0.328700,0.006574
0.052100,0.286600,0.001592
0.051100,0.286700,0.006371
0.042000,0.244700,0.003496
0.017800,0.149800,0.000210
0.010300,0.091900,0.000835
0.006500,0.073800,0.000160
0.001700,0.023400,0.000058
0.002300,0.031300,0.000190
0.002800,0.039300,0.000271
-0.007200,-0.089200,-0.000102
-0.006200,-0.072300,-0.000336
-0.006300,-0.072400,-0.001810
-0.003600,-0.030300,-0.000026
-0.002000,-0.013900,-0.000073
-0.005700,-0.030200,-0.000144
0.063400,-0.074400,-0.001353
-0.007300,-0.057700,-0.000202
-0.009200,-0.041000,-0.000114
-0.005200,-0.040900,-0.001169
-0.000000,0.000100,0.000001
0.000000,0.000100,0.000003
0.032700,0.016600,0.000158
0.002200,0.016300,0.000217
0.003200,0.024300,0.000540
0.003200,0.024300,0.000694
0.006700,0.056700,0.000070
-0.021400,0.093500,0.000275
0.009200,0.103000,0.000210
0.008200,0.094400,0.002697
0.004000,0.184400,0.000213
-0.034600,0.189800,0.001725
0.001600,0.199400,0.004985
-0.003600,0.217200,0.000887
-0.497500,0.233600,0.000281
-0.030300,0.221400,0.001030
-0.033700,0.245100,0.002451
0.601600,0.167200,0.001520
-0.042200,0.253200,0.001489
-0.042400,0.253200,0.004220
-0.032300,0.195000,0.004875
-0.038900,0.201700,0.000661
-0.036300,0.183700,0.000967
-0.075400,0.226000,0.000565
-0.052800,0.215100,0.000589
-0.063300,0.255300,0.003191
-0.064400,0.253700,0.001128
-0.056100,0.228400,0.006526
-0.058500,0.226800,0.000720
-0.038100,0.199500,0.000116
-0.037500,0.199500,0.004988
-0.031500,0.189100,0.000641
-0.018300,0.144800,0.000263
-0.017900,0.144800,0.003620
-0.009300,0.086200,0.000261
-0.004600,0.059700,0.000072
-0.003700,0.051200,0.000320
-0.003900,0.059100,0.000288
0.001500,-0.024600,-0.000079
0.001100,-0.016100,-0.000044
0.000500,-0.008100,-0.000037
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.000500,0.008100,0.000231
-0.001100,0.016200,0.000147
-0.006000,0.097400,0.000244
-0.005500,0.097400,0.001299
-0.004600,0.088800,0.000658
-0.004400,0.088800,0.002537
-0.001900,0.055400,0.000185
0.565100,0.055500,0.001586
-0.586800,0.052900,0.000392
-0.000800,0.037800,0.000085
-0.000300,0.018100,0.000066
-0.000100,0.015100,0.000040
-0.000200,0.055900,0.000219
0.000100,0.064000,0.000186
0.000300,0.038600,0.000131
0.003100,0.046600,0.000621
0.000300,0.021300,0.000063
0.000300,0.021100,0.000100
0.001100,0.070000,0.000298
0.001200,0.069200,0.000330
0.001400,0.069200,0.001977
0.980400,0.058700,0.001468
0.097500,0.089900,0.000946
-0.157200,0.896400,0.004597
-0.026400,1.813500,0.003074
-0.000900,1.506600,0.004431
0.007500,1.346500,0.009974
0.007200,0.896800,0.002015
0.005600,0.896700,0.002061
0.005200,0.896700,0.019927
0.003500,0.896700,0.005275
-0.003500,0.883200,0.022080
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.826900,0.060000,0.000103
-0.005100,0.058300,0.001666
0.026900,0.082200,0.001027
-0.006900,0.082600,0.001101
-0.005200,0.073500,0.000201
-0.003400,0.056100,0.000146
-0.003300,0.056100,0.001603
-0.003100,0.047200,0.000189
-0.010300,0.063000,0.000214
-0.002800,0.063100,0.001803
-0.001200,0.029800,0.000153
-0.001100,0.029800,0.000745
-0.001900,0.054100,0.000451
-0.001700,0.053600,0.000357
-0.001100,0.036800,0.000184
-0.000700,0.028400,0.000135
-0.000700,0.028400,0.000406
-0.000500,0.020100,0.000287
-0.000500,0.020100,0.000574
-0.000700,0.028100,0.000351
-0.000600,0.028100,0.000702
-0.000600,0.028100,0.000803
-0.000400,0.019700,0.000563
-0.000500,0.027700,0.000103
0.000400,-0.030000,-0.000039
-0.063100,-0.078700,-0.000246
0.002800,-0.086400,-0.000184
0.560900,-0.144200,-0.000401
0.006500,-0.120200,-0.003005
0.007900,-0.136700,-0.001709
0.013500,-0.168200,-0.000623
0.022800,-0.176500,-0.000321
0.021800,-0.167700,-0.004193
0.022700,-0.167700,-0.004193
0.023300,-0.167700,-0.003354
0.480300,-0.139800,-0.000405
0.033900,-0.201800,-0.005766
0.040200,-0.207700,-0.000569
0.030000,-0.137000,-0.000308
0.030100,-0.137000,-0.003914
0.044500,-0.200800,-0.000744
0.075600,-0.297300,-0.000653
0.051700,-0.197600,-0.000347
0.064600,-0.246600,-0.003083
0.056600,-0.219600,-0.000732
0.074500,-0.292400,-0.002658
0.074000,-0.292400,-0.006498
0.053600,-0.217700,-0.001281
-0.565000,-0.242000,-0.000590
0.040300,-0.205400,-0.000747
0.042100,-0.208400,-0.001544
0.040700,-0.208400,-0.004631
0.040200,-0.208400,-0.005954
0.031200,-0.166700,-0.001852
0.032200,-0.174200,-0.004977
0.039700,-0.238100,-0.001058
0.030600,-0.220000,-0.000746
0.027700,-0.211000,-0.002638
0.026600,-0.211000,-0.004220
0.024000,-0.265500,-0.000900
0.022100,-0.265500,-0.004827
0.008800,-0.289600,-0.000827
-0.001500,-0.320000,-0.001488
-0.003700,-0.320000,-0.008000
-0.011900,-0.277800,-0.001389
-0.014900,-0.277800,-0.003704
-0.014600,-0.308400,-0.001542
-0.042200,-0.224800,-0.000478
-0.061000,-0.302100,-0.000711
-0.073800,-0.341900,-0.002735
-0.084600,-0.337200,-0.000733
-0.086900,-0.334700,-0.001557
-0.091000,-0.339500,-0.001579
-0.079800,-0.311400,-0.000798
-0.083200,-0.318600,-0.009103
-0.065700,-0.290500,-0.001096
-0.064000,-0.281400,-0.001407
-0.056300,-0.263000,-0.001547
-0.033400,-0.179500,-0.000513
-0.030600,-0.178100,-0.000848
-0.018500,-0.120100,-0.000381
-0.016500,-0.111400,-0.000928
-0.016200,-0.111400,-0.002025
0.023800,0.154400,0.000134
0.022200,0.138000,0.001150
-0.000400,0.004200,0.000007
0.032700,0.150800,0.000503
0.033000,0.150800,0.003016
-0.475200,0.122200,0.000978
0.022700,0.100700,0.002877
-0.117200,0.126300,0.000308
-0.286500,0.282600,0.003325
0.215900,0.272800,0.000941
0.059700,0.263600,0.000995
0.055100,0.278200,0.001357
0.004700,0.032100,0.000146
0.012900,0.089200,0.001115
0.090900,0.393700,0.000606
0.074100,0.335100,0.002914
0.057900,0.276600,0.001844
0.054200,0.267500,0.003344
0.050400,0.258300,0.002719
0.037700,0.238400,0.000561
0.033100,0.229300,0.001911
0.023500,0.202300,0.000698
0.020400,0.193400,0.001682
0.001400,0.081000,0.000063
0.001000,0.072500,0.000659
0.001000,0.072500,0.002071
0.000900,0.072500,0.002071
-0.000000,0.021500,0.000029
-0.000100,0.013000,0.000046
-0.000200,0.037400,0.000325
-0.000200,0.037400,0.001069
-0.000400,0.045400,0.000395
-0.000100,0.004300,0.000123
0.000000,0.000000,0.000000
-0.000300,0.032800,0.000060
-0.000500,0.024500,0.000213
-0.000300,0.016100,0.000050
-0.881000,0.054500,0.000214
-0.000200,0.005500,0.000017
-0.667800,0.095400,0.000615
0.000200,-0.005900,-0.000021
-0.000700,0.018300,0.000056
-0.000400,0.010000,0.000125
-0.000600,0.018300,0.000089
-0.000800,0.026100,0.000056
-0.000500,0.017400,0.000063
0.000000,-0.000000,-0.000000
-0.277100,-0.172800,-0.001080
0.597200,-0.192700,-0.004818
0.004200,-0.405800,-0.001268
-0.027400,-0.399800,-0.001052
-0.031000,-0.399800,-0.008884
0.572000,-0.260500,-0.000643
-0.066100,-0.410500,-0.010262
-0.661000,-0.386400,-0.000813
-0.081400,-0.336800,-0.001433
-0.088200,-0.341300,-0.001083
-0.084000,-0.331900,-0.002886
-0.082700,-0.314500,-0.001655
-0.093300,-0.361200,-0.001267
-0.075800,-0.333200,-0.000579
-0.062400,-0.307500,-0.002050
-0.037700,-0.246100,-0.000400
-0.031900,-0.244100,-0.001221
-0.029400,-0.251400,-0.002095
-0.021100,-0.216700,-0.001204
-0.016800,-0.198700,-0.001528
-0.009000,-0.131800,-0.000659
0.003800,-0.122900,-0.000793
0.000000,0.000000,0.000000
0.607100,0.033900,0.000295
-0.000300,-0.008100,-0.000048
-0.481600,-0.529000,-0.002116
0.010900,-0.545000,-0.006813
-0.544400,-0.454000,-0.001279
0.061200,-0.482000,-0.006025
0.077300,-0.478700,-0.002992
0.085900,-0.468900,-0.003907
0.096500,-0.400200,-0.000825
0.092300,-0.325200,-0.002602
-0.155900,-0.250300,-0.003129
0.073300,-0.282100,-0.000418
-0.055600,-0.220700,-0.002006
0.090100,-0.354700,-0.003734
0.054300,-0.286900,-0.000346
0.045000,-0.292000,-0.000912
0.034100,-0.296800,-0.001041
0.011900,-0.231200,-0.000440
0.019300,-0.252500,-0.001329
-0.002000,-0.244000,-0.000938
-0.003900,-0.267600,-0.005947
-0.005400,-0.267600,-0.006690
-0.008500,-0.307500,-0.008786
-0.014900,-0.330800,-0.002757
-0.026900,-0.263100,-0.000702
-0.000300,-0.260500,-0.000840
-0.055900,-0.324000,-0.001379
-0.053400,-0.291200,-0.002912
-0.061000,-0.280200,-0.000701
-0.062700,-0.261900,-0.000831
-0.052500,-0.224500,-0.001361
-0.053300,-0.224500,-0.003742
-0.062900,-0.248200,-0.002613
-0.021200,-0.239000,-0.002173
-0.043100,-0.166600,-0.001149
-0.061200,-0.247000,-0.000882
-0.033900,-0.147100,-0.000453
-0.053300,-0.220200,-0.001049
-0.096400,-0.427500,-0.001018
-0.080800,-0.391700,-0.002527
-0.079000,-0.391700,-0.011191
-0.019500,-0.241900,-0.000263
-0.014700,-0.207300,-0.002439
-0.013900,-0.207400,-0.005185
-0.012900,-0.207400,-0.004609
-0.010000,-0.198400,-0.001804
0.974600,-0.204000,-0.005100
-0.002900,-0.159700,-0.000581
-0.000700,-0.101800,-0.000636
0.001000,-0.108600,-0.000374
0.017300,-0.099800,-0.002851
0.002300,-0.099900,-0.000425
0.001500,-0.033100,-0.000039
0.000900,-0.024800,-0.000709
0.000800,-0.016500,-0.000100
0.000000,-0.000000,-0.000000
-0.001100,0.024200,0.000061
0.000300,-0.009400,-0.000012
0.000000,-0.000000,-0.000000
0.000000,-0.000000,-0.000000
-0.000800,0.024400,0.000104
0.000000,-0.000200,-0.000003
-0.000300,0.008100,0.000044
-0.000100,0.007700,0.000044
-0.000500,0.015900,0.000138
-0.000500,0.015600,0.000061
0.003100,0.007300,0.000061
-0.001700,0.067200,0.000249
-0.001200,0.058700,0.001468
0.000000,-0.000000,-0.000000
0.002000,-0.000000,-0.000000
0.195700,-0.000200,-0.000001
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
0.796300,-0.012100,-0.000302
0.192700,0.005800,0.000010
-0.000700,0.039900,0.000140
-0.000700,0.039900,0.000887
-0.000300,0.028000,0.000085
0.000200,0.026500,0.000023
0.001500,0.073500,0.000120
-0.110000,-0.016400,-0.000298
0.000900,0.040700,0.000370
0.000900,0.040700,0.000814
0.000600,0.024100,0.000078
-0.000800,-0.040800,-0.000064
-0.001000,-0.040800,-0.000907
0.000000,0.000000,0.000000
-0.000400,-0.016000,-0.000071
0.010100,-0.007500,-0.000167
-0.001400,0.000100,0.000000
-0.000500,-0.024000,-0.000074
-0.000300,-0.015600,-0.000208
-0.000300,-0.015700,-0.000209
-0.000600,-0.016800,-0.000031
-0.000500,-0.031400,-0.000897
-0.000500,-0.031000,-0.000182
0.002000,0.108000,0.000675
0.494700,0.759600,0.001055
-0.672100,0.994900,0.005527
0.016900,1.340600,0.004623
0.011100,1.281200,0.004928
0.002000,1.129800,0.005794
-0.194200,1.016200,0.002233
-0.132100,0.649000,0.000837
-0.026300,0.381600,0.000578
-0.009500,0.346300,0.001332
-0.006200,0.346200,0.008655
-0.000900,0.353100,0.004154
0.011200,0.243300,0.000749
-0.174000,0.065900,0.000066
0.005000,0.033500,0.000447
0.001200,0.008500,0.000013
0.001100,0.008400,0.000240
-0.000000,-0.000000,-0.000000
-0.006500,-0.048900,-0.000315
-0.007000,-0.056200,-0.000168
-0.007700,-0.064100,-0.000458
-0.016200,-0.071500,-0.000231
-0.015800,-0.070900,-0.000236
0.003000,-0.062100,-0.000621
-0.015500,-0.070200,-0.000702
-0.014900,-0.068900,-0.000172
-0.005600,-0.068800,-0.001529
-0.003900,-0.051800,-0.000247
-0.005500,-0.099100,-0.000145
-0.001400,-0.032200,-0.000046
-0.001000,-0.023800,-0.000227
-0.001000,-0.023800,-0.000595
-0.001500,-0.039800,-0.000181
-0.000900,-0.030500,-0.000072
-0.000600,-0.021700,-0.000075
-0.000500,-0.021700,-0.000620
-0.000700,-0.029700,-0.000396
-0.000500,-0.021300,-0.000213
-0.001000,-0.061500,-0.000205
-0.040100,-0.093600,-0.000312
0.001800,-0.133000,-0.000391
0.003000,-0.149300,-0.001756
0.007900,-0.155800,-0.000294
0.008100,-0.156000,-0.001835
0.124200,-0.083100,-0.000125
-0.615900,-0.121500,-0.001519
0.056100,-0.339400,-0.000715
0.709700,-0.207600,-0.002595
-0.518200,-0.216200,-0.005405
0.057900,-0.310400,-0.004139
0.059700,-0.310400,-0.006208
0.072900,-0.366600,-0.008147
0.070700,-0.319800,-0.001142
-0.347300,-0.186200,-0.001284
0.087200,-0.350600,-0.001252
0.088100,-0.350600,-0.008765
0.087000,-0.341200,-0.004265
0.073300,-0.282700,-0.001615
0.080100,-0.306200,-0.002450
0.067900,-0.268000,-0.000436
0.065000,-0.266000,-0.001330
0.028400,-0.160900,-0.000154
0.018200,-0.110700,-0.000492
0.007800,-0.052200,-0.000131
-0.418900,-0.050000,-0.001429
0.001600,-0.011000,-0.000088
0.604800,-0.229500,-0.006557
-0.003800,0.031600,0.000137
-0.002200,0.015300,0.000077
-0.001000,0.007200,0.000080
0.002500,-0.017200,-0.000059
-0.819700,0.064100,0.000377
-0.005000,0.026800,0.000082
-0.010500,0.067500,0.000643
-0.009400,0.059100,0.000422
-0.010800,0.067000,0.000609
-0.010900,0.067000,0.001489
-0.007100,0.041700,0.000164
-0.000800,0.018900,0.000029
-0.000000,-0.000000,-0.000000
0.001400,-0.008000,-0.000032
0.007100,-0.032500,-0.000260
0.000000,-0.000000,-0.000000
0.004600,-0.024200,-0.000069
0.015600,-0.048800,-0.001394
0.187600,-0.056500,-0.000213
0.010400,-0.056300,-0.001609
0.008700,-0.048000,-0.000505
0.010000,-0.055900,-0.000266
-0.025200,-0.063900,-0.001278
0.018600,-0.112400,-0.000351
0.005300,-0.032100,-0.000238
0.010300,-0.064600,-0.000340
0.012500,-0.080400,-0.000402
0.012400,-0.080400,-0.002010
0.015900,-0.104600,-0.001902
0.014500,-0.125800,-0.000181
0.013900,-0.125800,-0.001572
0.004500,-0.050000,-0.000080
-0.063900,-0.048700,-0.000125
0.003300,-0.048600,-0.000607
0.002700,-0.040100,-0.000472
0.003100,-0.048000,-0.000873
0.062000,-0.088400,-0.001105
-0.065000,-0.047500,-0.000475
0.002800,-0.047400,-0.000948
0.002700,-0.047400,-0.001354
-0.001100,-0.021600,-0.000092
0.003800,-0.029600,-0.000592
0.001300,-0.029000,-0.000097
0.001100,-0.028100,-0.000078
0.001300,-0.036000,-0.000600
0.001000,-0.027600,-0.000197
0.000900,-0.027600,-0.000425
0.003900,-0.043600,-0.000581
0.000100,-0.008500,-0.000009
0.000100,-0.016500,-0.000143
0.000100,-0.007800,-0.000024
0.000000,-0.007500,-0.000037
0.000100,-0.015500,-0.000155
0.000200,-0.056300,-0.000536
0.000000,-0.047800,-0.000562
-0.000100,-0.039300,-0.000357
-0.000100,-0.038800,-0.000298
-0.000200,-0.030400,-0.000290
-0.000200,-0.022100,-0.000164
-0.000300,-0.030100,-0.000430
-0.013400,-0.021900,-0.000313
0.000100,-0.013500,-0.000039
0.000000,0.002900,0.000008
0.000700,0.043800,0.000135
0.059300,-0.014100,-0.000064
-0.000200,-0.014000,-0.000311
-0.000100,-0.005800,-0.000046
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
-0.000700,-0.040900,-0.000151
0.003700,-0.098600,-0.000144
-0.019100,-0.089900,-0.000719
-0.006500,-0.138500,-0.000769
-0.007300,-0.138400,-0.001538
0.583200,-0.091200,-0.000095
-0.032700,-0.245700,-0.001536
-0.757500,-0.065100,-0.000072
-0.055600,-0.233200,-0.000336
-0.066000,-0.273200,-0.006071
-0.078200,-0.302300,-0.000605
-0.028200,-0.201900,-0.000897
-0.053000,-0.200500,-0.000911
-0.072300,-0.284500,-0.000491
-0.061300,-0.264000,-0.000629
-0.059600,-0.264000,-0.002779
-0.056000,-0.254900,-0.002999
-0.052900,-0.245700,-0.004467
-0.040400,-0.236500,-0.002782
-0.048800,-0.236600,-0.006760
-0.048200,-0.236600,-0.006760
-0.009500,-0.060300,-0.000074
-0.010700,-0.068200,-0.001705
-0.009600,-0.067500,-0.000124
-0.002400,-0.018400,-0.000102
0.012700,0.087500,0.000318
0.009000,0.062600,0.000835
0.010700,0.070600,0.000441
0.692000,0.067200,0.001680
-0.801900,0.038400,0.000960
0.027400,0.160400,0.000465
0.071100,0.200100,0.000450
0.056600,0.256500,0.000713
0.046600,0.198300,0.000862
0.101800,0.085300,0.000397
0.050400,0.201100,0.000718
0.069600,0.272400,0.001297
0.042500,0.165200,0.001032
0.042600,0.165200,0.004130
0.048900,0.189100,0.001513
0.048800,0.189100,0.004202
0.068000,0.131100,0.003746
0.033900,0.131200,0.001093
0.054300,0.309600,0.000652
-0.084900,0.219300,0.002089
-0.005200,-0.037400,-0.000072
-0.005700,-0.024500,-0.000163
0.002300,0.016500,0.000103
-0.012400,-0.089900,-0.000219
0.063000,0.296300,0.000689
0.093500,0.443900,0.001387
0.078600,0.408100,0.003023
0.056400,0.362900,0.001423
0.051600,0.362900,0.004032
0.027100,0.269200,0.000883
0.019600,0.258000,0.001229
0.018200,0.258000,0.006450
0.005900,0.135400,0.000430
0.007900,0.175800,0.005023
0.003400,0.134100,0.000706
-0.002600,0.148400,0.000232
-0.003100,0.073500,0.000199
-0.002000,0.040100,0.000088
-0.002000,0.040100,0.000891
0.882000,0.052700,0.000319
-0.022700,0.023300,0.000666
-0.000900,0.014900,0.000060
-0.000900,0.015000,0.000429
0.000100,-0.000100,-0.000001
0.000000,-0.000100,-0.000001
-0.445800,-0.007500,-0.000015
0.001700,-0.053300,-0.000085
0.001900,-0.061200,-0.000453
0.001500,-0.052700,-0.000405
0.001200,-0.044300,-0.000369
0.001000,-0.044300,-0.000181
0.002100,-0.114800,-0.000478
0.002200,-0.109000,-0.000661
0.886400,-0.013700,-0.000064
-0.979500,-0.044100,-0.000383
-0.681800,-0.075300,-0.000122
-0.007100,-0.174300,-0.000968
-0.007700,-0.174300,-0.003486
-0.011600,-0.156500,-0.000482
-0.014900,-0.189400,-0.004209
-0.018800,-0.189400,-0.000842
-0.023900,-0.229700,-0.005742
-0.025900,-0.186400,-0.000518
-0.890000,-0.100900,-0.000388
-0.042500,-0.234300,-0.000837
-0.037300,-0.192700,-0.001101
-0.034700,-0.176200,-0.002937
-0.035100,-0.176300,-0.005037
-0.039300,-0.183800,-0.000707
-0.036200,-0.167400,-0.004185
-0.024000,-0.109500,-0.001217
-0.015000,-0.068200,-0.000909
0.023700,-0.061300,-0.000157
-0.012100,-0.052800,-0.000278
0.026600,-0.000100,-0.000000
-0.012900,-0.028300,-0.000055
0.008800,0.040200,0.000804
0.006900,0.094500,0.002363
0.020500,0.094400,0.002360
0.020400,0.094400,0.002697
0.014500,0.069500,0.001986
0.040900,0.199700,0.000713
0.026700,0.125400,0.003583
-0.012800,0.181800,0.002597
0.035800,0.182300,0.002431
0.014600,0.075600,0.000472
0.025900,0.147700,0.000484
0.015300,0.111900,0.000149
0.016100,0.119600,0.003417
0.016000,0.142600,0.000432
0.015700,0.214300,0.000498
0.010100,0.189000,0.000922
0.005900,0.171300,0.000857
-0.626300,0.205200,0.002160
-0.001300,0.259800,0.001039
-0.012900,0.225300,0.000506
-0.010700,0.167200,0.002229
-0.022800,0.289300,0.002225
-0.018800,0.223400,0.005585
-0.026200,0.247200,0.001268
-0.025300,0.221800,0.002957
-0.024600,0.205400,0.003423
-0.030300,0.229300,0.001834
0.059500,0.353800,0.000786
-0.059200,0.301800,0.001509
-0.015100,0.262800,0.007509
-0.120100,0.334800,0.001395
-0.055000,0.234500,0.000920
-0.065800,0.274600,0.002615
-0.076400,0.314500,0.004838
-0.076300,0.305200,0.001969
-0.075700,0.293800,0.001031
-0.075600,0.293800,0.007345
-0.075600,0.293800,0.002555
-0.058500,0.239800,0.000436
-0.064000,0.294200,0.000654
-0.058500,0.284900,0.001965
-0.037600,0.239000,0.000488
-0.027900,0.204600,0.000871
-0.025900,0.195600,0.004347
-0.020900,0.170300,0.001419
-0.018800,0.161400,0.002017
-0.015400,0.152500,0.001794
-0.656900,0.178300,0.001486
-0.011600,0.133200,0.000784
-0.003900,0.050500,0.000198
-0.004100,0.050000,0.000357
-0.002900,0.041500,0.000252
-0.003900,0.049500,0.001414
-0.003400,0.049500,0.001100
-0.003400,0.049500,0.001414
-0.220900,0.122600,0.001442
-0.004800,0.098800,0.000482
-0.000400,0.013900,0.000012
-0.000400,0.013600,0.000051
-0.000500,0.021700,0.000155
0.014700,0.013100,0.000056
-0.000500,0.021100,0.000114
-0.000200,0.012400,0.000047
-0.000100,0.003800,0.000013
-0.000100,0.003800,0.000095
-0.519000,0.041100,0.000187
-0.000400,0.046600,0.000217
-0.000000,0.046000,0.000256
0.000000,0.037600,0.000215
0.000400,-0.003300,-0.000094
-0.000000,-0.003300,-0.000094
-0.000000,-0.003300,-0.000094
-0.000000,-0.011300,-0.000141
0.000000,-0.003000,-0.000035
0.000000,0.029500,0.000347
0.000000,0.029500,0.000737
0.000200,0.037100,0.000148
-0.000200,-0.028200,-0.000128
-0.000100,-0.019800,-0.000158
-0.000000,-0.011400,-0.000081
-0.000000,-0.011100,-0.000047
0.000200,-0.002600,-0.000010
0.000200,-0.017800,-0.000018
0.000200,-0.017800,-0.000509
0.000200,-0.017800,-0.000509
0.015100,-0.001200,-0.000010
0.000100,-0.009500,-0.000063
0.001200,-0.073500,-0.000167
0.000700,-0.032300,-0.000208
0.001700,-0.047900,-0.000094
0.002700,-0.055400,-0.000142
0.002300,-0.046900,-0.000625
0.003300,-0.054900,-0.000610
0.004400,-0.070900,-0.000364
0.002500,-0.037600,-0.000150
0.004700,-0.061200,-0.000117
0.004000,-0.043800,-0.000094
0.002600,-0.027100,-0.000143
0.001800,-0.018700,-0.000170
0.001000,-0.010400,-0.000083
0.000000,0.000000,0.000000
0.004100,-0.040800,-0.000247
0.003300,-0.032400,-0.000360
-0.006700,0.069000,0.000251
-0.002700,0.027700,0.000308
-0.002700,0.027700,0.000692
0.000500,-0.005800,-0.000017
-0.003800,0.043000,0.000179
-0.000000,-0.000000,-0.000000
0.034700,0.036300,0.001037
-0.004700,0.057200,0.000673
-0.001800,0.023300,0.000031
-0.001700,0.023200,0.000663
-0.001600,0.022900,0.000121
-0.002100,0.031000,0.000270
-0.002100,0.031000,0.000886
-0.005100,0.079600,0.000612
-0.001300,0.022000,0.000152
-0.004500,0.078700,0.000242
-0.001000,0.019700,0.000040
-0.001200,0.027700,0.000168
-0.000700,0.019000,0.000053
-0.000600,0.018700,0.000071
