# LinearA, AngularV, Angle
-0.061200,0.304200,0.000997
-0.057600,0.251200,0.000652
-0.025200,0.101300,0.000189
-0.015000,0.059400,0.000195
-0.015100,0.059400,0.001485
-0.002500,0.009800,0.000056
0.028400,0.183300,0.001666
-0.031000,0.120700,0.000377
-0.009400,0.038400,0.000167
-0.016200,0.062800,0.000837
-0.003300,0.013400,0.000060
0.023300,-0.092500,-0.000223
-0.069500,-0.038900,-0.000338
0.014300,-0.075300,-0.000177
0.014300,-0.075300,-0.002151
-0.338100,-0.600700,-0.000516
-0.371200,-0.600700,-0.015017
-0.503400,-0.606300,-0.017323
-0.006500,-0.934700,-0.003280
0.408500,-0.930100,-0.026574
0.884900,-0.850700,-0.021268
-0.054400,-0.950300,-0.001074
-0.007300,-0.919100,-0.003996
0.006400,-0.903000,-0.022575
-0.003800,-0.912900,-0.003148
0.589400,-0.908400,-0.002329
-0.013800,-0.901100,-0.007836
-0.486800,-0.574300,-0.000870
-0.047700,-0.470000,-0.010444
0.035300,-0.222700,-0.000351
-0.116300,0.103400,0.000422
-0.112600,0.314100,0.001163
0.067400,0.421300,0.012037
-0.159300,0.759000,0.001706
-0.290400,0.667500,0.003256
-0.080800,0.680600,0.019446
-0.006700,0.065900,0.000249
0.020700,-0.170100,-0.001479
0.021300,-0.152400,-0.000429
0.021600,-0.152400,-0.004354
0.011500,-0.068800,-0.000106
0.012200,-0.068800,-0.000306
0.128000,-0.027500,-0.000108
0.001000,-0.005600,-0.000022
-0.002700,0.055500,0.000278
-0.008900,0.046800,0.000585
-0.011600,0.062600,0.000368
-0.015100,0.086200,0.000261
0.586700,-0.050700,-0.000350
-0.006800,0.081700,0.001089
-0.029100,0.186000,0.000907
0.584800,-0.031600,-0.000903
-0.014000,0.100800,0.000171
-0.011400,0.106700,0.000191
-0.009600,0.090400,0.000646
-0.008500,0.081800,0.002045
-0.010600,0.129400,0.000249
0.066400,0.160000,0.000444
0.980800,0.162300,0.000160
-0.606900,-0.039800,-0.000724
0.018900,0.256300,0.001139
-0.542400,0.228600,0.001039
0.015500,0.235000,0.003917
-0.569000,0.258400,0.007383
0.028200,0.298600,0.001991
0.037700,0.283800,0.000873
0.035200,0.242000,0.002200
0.074000,0.308800,0.000285
0.359400,0.095200,0.000952
0.072400,0.248600,0.002925
-0.070600,0.086200,0.000224
-0.367600,0.005700,0.000005
0.051800,0.257500,0.000817
0.052600,0.257500,0.005150
0.055800,0.297600,0.003968
0.093500,0.277200,0.001260
0.035800,0.254600,0.000637
0.596600,0.181300,0.002266
0.029600,0.245600,0.007017
0.017600,0.214100,0.000680
0.015700,0.204100,0.005103
0.641100,0.322000,0.000815
0.882800,0.607000,0.002759
0.525800,0.689200,0.009189
-0.044400,0.765100,0.010201
-0.122800,0.687400,0.001809
-0.133100,0.517400,0.000828
-0.639400,0.421600,0.000727
-0.079300,0.402800,0.001611
0.410200,0.205300,0.000291
-0.018200,0.177200,0.001042
-0.014200,0.168300,0.000886
-0.010400,0.158200,0.000753
0.000500,0.213300,0.000637
-0.000100,0.150000,0.000448
-0.000200,0.130100,0.001735
0.001700,0.063000,0.000124
0.001600,0.054600,0.000728
0.000900,0.046200,0.000660
0.001500,0.046200,0.000924
0.001200,0.029300,0.000077
0.001300,0.021000,0.000525
0.012900,0.012700,0.000026
0.003200,0.069900,0.000583
0.003300,0.069800,0.001994
0.003500,0.069800,0.001994
0.003500,0.061400,0.000646
-0.593200,0.041200,0.000114
-0.644800,0.054800,0.000244
-0.002000,-0.032800,-0.000134
0.003000,0.032800,0.000937
-0.589600,-0.042200,-0.001206
0.757600,0.004000,0.000057
-0.002000,-0.044900,-0.000176
-0.611200,-0.006600,-0.000051
0.000200,0.005200,0.000010
0.000400,0.013300,0.000190
0.000600,0.021500,0.000205
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.013700,0.242100,0.000359
0.014300,0.242100,0.006917
0.026100,0.354800,0.001613
0.024300,0.287500,0.001983
-0.507000,0.342900,0.004034
-0.006400,0.896800,0.001087
0.680200,0.583500,0.001577
0.008200,0.100500,0.000287
0.008000,0.100500,0.002871
0.006000,0.090900,0.000293
0.007800,0.122700,0.001115
0.004500,0.105400,0.000376
-0.034000,0.146000,0.000512
0.002700,0.137300,0.001248
0.001400,0.119900,0.001043
-0.003300,0.065500,0.000083
-0.003100,0.057100,0.000476
-0.003200,0.057100,0.000816
0.035100,0.032200,0.000201
-0.001500,0.024000,0.000166
-0.001000,0.015700,0.000143
-0.001500,0.023800,0.000529
-0.001500,0.023800,0.000680
-0.002600,0.040100,0.000171
0.000100,-0.000900,-0.000009
-0.010700,0.155800,0.001039
-0.003100,0.040500,0.000188
0.005700,-0.074500,-0.000180
0.005600,-0.074500,-0.002129
0.881300,-0.000800,-0.000007
0.001300,-0.017300,-0.000150
0.019100,-0.041300,-0.000131
0.002900,-0.041200,-0.001177
0.002800,-0.041300,-0.000551
0.008000,-0.138700,-0.001110
0.003500,-0.080000,-0.000250
0.003200,-0.080000,-0.000941
0.001600,-0.046600,-0.000274
0.002300,-0.070800,-0.001770
0.000600,-0.021100,-0.000083
-0.000800,0.028200,0.000113
-0.014000,0.198300,0.000220
-0.026300,0.262600,0.000906
-0.023300,0.220800,0.006309
-0.038100,0.259400,0.000625
-0.039300,0.259400,0.006485
-0.066000,0.283900,0.000304
-0.068700,0.269600,0.000477
-0.059700,0.233400,0.003890
-0.071700,0.278900,0.000754
-0.060400,0.240900,0.000618
-0.059700,0.240900,0.002834
-0.053400,0.222900,0.001013
-0.049200,0.213900,0.001945
-0.047100,0.212300,0.000867
-0.031800,0.154400,0.000965
-0.031200,0.153200,0.000666
-0.032100,0.160900,0.002011
-0.021700,0.118300,0.000353
-0.097000,0.068300,0.000471
0.719300,0.072200,0.000267
-0.002300,0.011300,0.000141
0.005200,-0.031800,-0.000101
0.009700,-0.056300,-0.000490
0.033300,-0.160600,-0.000184
0.044000,-0.202600,-0.001095
0.045800,-0.180300,-0.000198
0.033300,-0.130000,-0.000684
0.035500,-0.137700,-0.001836
0.024900,-0.096300,-0.000688
0.024900,-0.096300,-0.002751
0.021600,-0.087700,-0.000763
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.004300,-0.016700,-0.000046
0.004300,-0.016700,-0.000477
0.004300,-0.016700,-0.000139
0.004300,-0.016700,-0.000418
-0.002000,0.008100,0.000074
-0.002100,0.008100,0.000101
-0.025400,0.098100,0.000252
-0.009300,0.040500,0.000193
-0.000000,0.000000,0.000000
0.106000,0.040400,0.000180
-0.000000,0.000000,0.000000
-0.008400,0.048200,0.000127
0.007200,-0.050700,-0.000075
0.002800,-0.009900,-0.000043
0.001400,-0.009900,-0.000132
0.002500,-0.018000,-0.000240
0.128000,-0.081600,-0.000680
-0.002100,0.014700,0.000196
-0.002100,0.014700,0.000367
0.068400,-0.121500,-0.000506
0.017800,-0.124200,-0.003549
-0.012200,0.064300,0.001286
0.212600,0.301000,0.000662
0.262400,0.424600,0.005661
0.006100,0.896800,0.007798
0.009800,0.801600,0.005726
0.005200,1.084500,0.006573
-0.723000,1.076900,0.030769
-0.001800,1.301700,0.004912
-0.635400,1.212600,0.008084
-0.029500,1.813500,0.005334
-0.018400,1.640400,0.015623
-0.008600,1.323900,0.006018
0.031400,1.111100,0.009259
-0.148000,0.964000,0.006025
0.007200,0.896800,0.001100
0.005900,0.297500,0.003719
-0.000000,0.000000,0.000000
-0.068400,0.074800,0.000217
0.026800,-0.091000,-0.000758
0.019300,-0.074100,-0.000315
-0.006300,-0.038500,-0.000367
0.026100,-0.100200,-0.001113
0.021500,-0.075200,-0.002149
0.078800,-0.287300,-0.001045
0.072700,-0.289900,-0.000763
0.072200,-0.289900,-0.008283
0.072800,-0.304000,-0.001961
0.071400,-0.304000,-0.004343
0.079800,-0.343800,-0.008595
0.074600,-0.341400,-0.002134
0.061700,-0.322600,-0.001344
0.025300,-0.227400,-0.000353
0.017200,-0.193200,-0.000966
-0.699500,-0.029000,-0.000114
0.604200,-0.152200,-0.001268
0.011400,-0.241900,-0.002103
-0.003600,-0.075700,-0.000064
-0.000900,-0.019600,-0.000083
-0.013500,-0.008000,-0.000070
0.003400,0.078300,0.000221
0.003300,0.078300,0.002237
0.003500,0.086200,0.002155
0.003400,0.118200,0.000492
0.003100,0.118200,0.002955
0.004000,0.142300,0.002033
0.002400,0.142300,0.002033
0.001900,0.133500,0.003338
-0.000300,0.165000,0.000846
-0.001500,0.165000,0.001737
-0.981700,0.174600,0.000852
-0.008100,0.209700,0.001353
0.318900,0.226900,0.000326
-0.033800,0.258900,0.001079
-0.047400,0.306900,0.002046
-0.048900,0.306900,0.007673
-0.043700,0.239500,0.001114
-0.044500,0.239500,0.006843
-0.051400,0.272200,0.006805
-0.055700,0.270500,0.001387
-0.066700,0.301300,0.001507
-0.064100,0.301200,0.008606
-0.072300,0.304900,0.001648
-0.012300,0.321700,0.000564
-0.069900,0.325400,0.003254
-0.163100,0.302700,0.004036
-0.157900,0.300400,0.002403
-0.064400,0.252600,0.002406
-0.062900,0.250800,0.001393
-0.062300,0.250800,0.003135
-0.052100,0.223700,0.000613
-0.045400,0.213200,0.000601
-0.042500,0.204300,0.002554
-0.032900,0.184900,0.000416
-0.030300,0.183500,0.001049
-0.029800,0.183500,0.005243
-0.024800,0.165800,0.000896
-0.022500,0.164600,0.000890
-0.022000,0.164600,0.004115
-0.020500,0.163400,0.001127
-0.007900,0.087900,0.000298
-0.003200,0.037600,0.000065
-0.004400,0.045600,0.000380
0.006400,0.018100,0.000037
-0.000800,0.012000,0.000055
0.674600,0.070900,0.002026
0.005600,-0.029000,-0.000387
0.002000,-0.029000,-0.000725
0.000900,-0.020700,-0.000517
0.000900,-0.020300,-0.000101
0.001500,-0.020400,-0.000510
0.002100,-0.028500,-0.000380
0.005500,-0.022200,-0.000296
0.001500,-0.020100,-0.000201
0.001500,-0.020100,-0.000503
0.001100,-0.011800,-0.000064
0.003100,-0.035900,-0.000062
0.001900,-0.019200,-0.000128
0.001200,-0.010900,-0.000145
0.006600,-0.066700,-0.000051
0.004300,-0.041900,-0.000322
0.017600,-0.145200,-0.000290
0.032300,-0.191500,-0.000278
0.007800,-0.282900,-0.000488
0.066300,-0.295700,-0.000883
0.067300,-0.295700,-0.006571
0.070200,-0.300700,-0.000940
0.082600,-0.324000,-0.002592
0.090300,-0.347400,-0.004087
0.093000,-0.354300,-0.002214
0.058100,-0.296200,-0.000598
0.042300,-0.247000,-0.002245
0.043100,-0.250100,-0.007146
0.041000,-0.250100,-0.006252
0.036700,-0.224600,-0.002808
0.029600,-0.221600,-0.000923
0.022700,-0.173800,-0.004966
-0.351800,-0.389500,-0.000461
0.055900,-0.423700,-0.012106
0.020600,-0.187500,-0.000379
0.021400,-0.186200,-0.001490
0.656300,-0.184800,-0.000596
-0.025000,-0.294700,-0.000349
-0.034500,-0.192900,-0.004822
-0.006600,-0.186900,-0.000984
-0.001400,0.102800,0.000158
0.002000,0.126600,0.001809
-0.000100,0.126600,0.001688
-0.000300,0.126600,0.003617
-0.864400,0.114800,0.000410
-0.977800,0.090600,0.000336
0.884900,0.097700,0.002791
-0.904700,-0.000800,-0.000002
-0.003400,-0.195500,-0.000978
0.006100,0.214200,0.000808
0.018000,0.296900,0.000928
0.017600,0.253600,0.001180
-0.003300,0.064300,0.001429
-0.603800,0.255800,0.001089
0.028800,0.325200,0.009291
0.018400,0.208800,0.000759
0.019100,0.208800,0.004640
0.007200,0.112200,0.000898
-0.869200,0.034400,0.000328
0.874300,-0.048800,-0.000250
-0.001500,-0.018900,-0.000252
-0.004700,-0.055100,-0.000689
-0.004700,-0.055100,-0.000479
0.013200,0.116700,0.001556
-0.057500,0.222900,0.005572
0.064800,0.567700,0.002703
0.167700,0.652900,0.003265
0.260800,0.854200,0.001436
-0.060700,0.908200,0.018164
-0.123500,0.926500,0.011581
-0.064000,0.926600,0.023165
-0.040700,0.896800,0.007798
-0.027500,0.650200,0.018577
0.004500,0.912200,0.002172
0.047000,0.903200,0.002509
0.073300,0.957200,0.006837
0.080400,0.912900,0.012172
0.070800,0.901500,0.003920
0.055000,0.911400,0.003314
0.020900,0.371000,0.000824
0.017400,0.315200,0.004503
-0.661000,1.139400,0.001333
0.143600,0.767300,0.002646
0.008400,0.896800,0.022420
0.007200,0.896800,0.005786
0.006500,0.896700,0.003985
0.005000,0.896700,0.004598
0.004300,0.896700,0.011956
-0.502300,0.651700,0.003258
-0.000000,0.000000,0.000000
0.002700,-0.047400,-0.000063
-0.009000,-0.055400,-0.000739
0.003400,-0.055300,-0.000651
0.007400,-0.136500,-0.000569
0.003100,-0.037600,-0.000130
0.001800,-0.020500,-0.000059
0.012900,-0.012100,-0.000302
0.031000,-0.011300,-0.000028
0.001100,-0.011500,-0.000135
0.001100,-0.011500,-0.000287
0.027100,-0.027700,-0.000046
0.012700,-0.047000,-0.000177
0.002700,-0.006500,-0.000008
0.000000,0.000000,0.000000
-0.002400,0.016300,0.000105
-0.003700,0.032400,0.000122
-0.848000,0.040700,0.000543
-0.002900,0.026000,0.000104
-0.003700,0.034000,0.000453
-0.004500,0.042000,0.000494
-0.004500,0.042000,0.001200
-0.005100,0.049600,0.000216
-0.006800,0.073400,0.000204
-0.004600,0.055900,0.000149
-0.003800,0.047500,0.000306
-0.003500,0.047000,0.000254
-0.003300,0.046500,0.000266
-0.003000,0.046000,0.000307
-0.003000,0.046000,0.001150
-0.004800,0.086100,0.000273
-0.004500,0.117400,0.000301
-0.004200,0.117400,0.003354
-0.003600,0.125100,0.001137
-0.003000,0.116400,0.002910
-0.002700,0.148200,0.000898
-0.002100,0.148200,0.004234
0.000500,0.163400,0.000743
0.019500,0.251400,0.000331
0.022200,0.251600,0.002960
0.026500,0.250100,0.001250
0.032400,0.239300,0.000957
0.061600,0.263200,0.007520
0.038700,0.263000,0.003507
0.036400,0.237500,0.006786
0.036900,0.146900,0.000918
0.056900,0.286800,0.000775
0.051100,0.245000,0.002130
0.061500,0.285000,0.003000
0.062300,0.285000,0.008143
0.056600,0.238000,0.000821
0.071500,0.294400,0.002560
0.080500,0.314200,0.000683
0.080800,0.314200,0.002992
0.074300,0.304900,0.002439
0.062200,0.244900,0.001020
0.052800,0.285000,0.003562
0.088500,0.273700,0.000782
0.064400,0.273700,0.007820
0.056700,0.262100,0.000794
-0.618900,0.224800,0.001798
0.477400,0.252100,0.006302
0.051900,0.278500,0.006963
0.054900,0.278500,0.006963
0.507500,0.259900,0.002888
0.040100,0.249800,0.001315
0.016800,0.190300,0.000437
0.015200,0.182000,0.002600
0.014100,0.182000,0.001655
0.009200,0.156800,0.000825
0.006500,0.138800,0.000646
0.005300,0.128900,0.000409
0.636100,0.109600,0.000296
0.001600,0.079800,0.000614
0.001500,0.079800,0.002280
-0.625000,0.153200,0.000786
0.000600,0.070000,0.000875
0.000400,0.061400,0.001754
0.596000,0.159800,0.001332
-0.980000,0.029800,0.000108
0.205000,-0.111400,-0.000174
-0.003300,-0.190000,-0.000392
-0.002000,-0.038300,-0.000348
-0.001800,-0.078900,-0.000751
-0.000100,-0.005000,-0.000045
-0.925200,-0.006900,-0.000197
-0.976800,-0.039300,-0.000983
-0.976500,-0.035500,-0.000887
-0.881300,-0.039600,-0.000466
0.076300,0.178400,0.000517
-0.000300,0.066000,0.000426
-0.048900,0.202500,0.000217
0.004600,0.160700,0.000846
-0.001800,-0.068900,-0.000459
-0.001200,-0.052300,-0.000227
-0.000800,-0.044000,-0.000210
0.019200,0.132000,0.001148
-0.003500,-0.167200,-0.001045
-0.000900,-0.035200,-0.000181
-0.000600,-0.033900,-0.000234
-0.000200,-0.156300,-0.000303
-0.553600,-0.137600,-0.000430
0.418900,-0.108400,-0.003097
0.982400,-0.105000,-0.002625
0.002500,-0.122000,-0.000697
-0.040400,-0.063400,-0.000288
0.001700,-0.063500,-0.001814
0.973100,-0.294900,-0.001017
0.000000,-0.000000,-0.000000
0.000000,-0.000000,-0.000000
-0.000000,-0.000000,-0.000000
0.000000,0.000000,0.000000
0.518500,0.226600,0.000596
0.756100,0.219700,0.005492
-0.034800,0.190500,0.001229
-0.053600,0.270800,0.001464
-0.065400,0.267300,0.000703
-0.085200,0.312200,0.000671
-0.037700,0.155900,0.001075
-0.045500,0.230700,0.001025
-0.023400,0.199100,0.002655
-0.076900,0.299100,0.001994
-0.076900,0.304100,0.001322
-0.041500,0.224200,0.000210
-0.032400,0.197800,0.000514
-0.026000,0.180100,0.001441
-0.026900,0.180000,0.002400
-0.024600,0.171100,0.002281
-0.019700,0.153500,0.000990
-0.019300,0.161100,0.000871
-0.018900,0.161100,0.004603
-0.018400,0.161100,0.004027
-0.011600,0.157500,0.000286
-0.005900,0.123500,0.000343
-0.001700,0.089000,0.000175
-0.001400,0.080400,0.002010
-0.602400,0.084500,0.000704
0.022000,0.113300,0.000224
-0.884100,0.104500,0.000697
-0.000800,-0.008100,-0.000016
-0.004300,0.059600,0.001703
0.001700,0.059600,0.001703
0.917200,0.052400,0.000078
0.000500,0.021400,0.000062
0.000700,0.021400,0.000306
0.001400,0.062200,0.001777
0.001000,0.012800,0.000067
0.002200,0.053100,0.000111
0.010300,0.192700,0.000535
0.206400,0.826300,0.000972
0.172300,0.705000,0.002564
0.078700,0.609000,0.003383
0.104900,0.562300,0.002615
0.422000,0.639100,0.002506
0.021600,0.341100,0.001137
0.008200,0.247100,0.000772
0.008200,0.221600,0.002955
-0.003800,0.187300,0.000797
-0.003200,0.132300,0.000490
-0.003500,0.132300,0.003780
-0.005100,0.132300,0.000735
-0.006000,0.132100,0.001761
-0.007600,0.115000,0.000359
0.876200,0.084000,0.000247
-0.006600,0.073400,0.000258
0.034200,0.003200,0.000018
0.003800,-0.025200,-0.000630
0.001900,0.044700,0.000235
0.004800,-0.049400,-0.000154
0.007800,-0.089700,-0.000246
0.010100,-0.137900,-0.000587
0.009800,-0.137900,-0.003940
0.044500,-0.161000,-0.000503
0.007100,-0.160900,-0.002011
-0.002300,-0.190800,-0.000454
-0.003300,-0.247400,-0.001302
-0.502600,-0.009500,-0.000271
-0.028600,-0.303200,-0.000518
-0.025500,-0.282900,-0.008083
-0.027000,-0.282900,-0.008083
-0.022500,-0.212100,-0.002233
-0.030300,-0.256200,-0.002329
-0.039000,-0.301400,-0.003546
-0.062900,-0.293900,-0.000332
-0.060000,-0.243000,-0.000704
-0.060500,-0.243000,-0.002859
-0.051000,-0.199600,-0.001051
-0.053700,-0.207100,-0.001593
-0.053900,-0.207100,-0.001062
-0.038700,-0.148000,-0.000336
-0.051600,-0.203400,-0.002543
0.004700,0.018300,0.000042
0.009000,0.034700,0.000217
-0.066300,0.015000,0.000083
-0.026500,-0.086000,-0.000662
-0.079500,0.067000,0.000609
0.029000,0.112600,0.002815
0.051500,0.087500,0.000565
0.068200,0.153400,0.000284
0.031400,0.125200,0.000209
0.031300,0.125200,0.003577
0.044600,0.158800,0.003970
0.049400,0.205800,0.000807
0.041100,0.194000,0.000334
0.041400,0.201400,0.001918
0.031700,0.159900,0.001142
0.030800,0.159900,0.001523
0.021300,0.125800,0.000426
0.020600,0.177400,0.000259
0.017500,0.142900,0.002041
0.015800,0.143100,0.000502
0.009400,0.111500,0.000437
-0.951900,0.122700,0.000646
0.004600,0.086100,0.000555
-0.709600,0.022200,0.000097
0.000600,0.016300,0.000046
-0.927100,0.556000,0.000794
0.868300,0.555600,0.004630
0.861700,0.555300,0.013883
-0.067800,0.857600,0.005360
-0.073500,0.857600,0.024503
0.449900,1.168200,0.003830
-0.228600,1.408100,0.003237
-0.101100,1.408100,0.009387
-0.063000,1.408100,0.035202
0.109200,1.264100,0.006320
-0.938000,1.413800,0.001414
-0.640300,1.521500,0.038038
0.079600,1.637700,0.014241
0.719100,1.612800,0.005288
0.401400,1.802500,0.007210
-0.954600,1.762700,0.006529
-0.960500,1.737200,0.023163
-0.016500,1.804000,0.010309
-0.184700,1.513500,0.013759
-0.022400,1.443600,0.013749
-0.021700,1.443600,0.036090
-0.498300,1.259900,0.006000
-0.041700,1.224800,0.030620
-0.031700,1.155600,0.014445
-0.002700,1.077800,0.006736
0.519000,1.152700,0.007685
-0.906200,1.212600,0.007823
0.025000,1.103800,0.010035
0.060800,1.123500,0.005618
0.322800,1.157000,0.033057
0.208800,1.257700,0.035934
-0.681400,0.896600,0.001379
-0.033100,0.847100,0.011295
-0.026000,0.847200,0.024206
-0.562800,0.462000,0.001777
-0.623400,0.332100,0.008303
-0.000000,-0.000000,-0.000000
0.012500,0.057400,0.001640
-0.001400,-0.021700,-0.000070
-0.001400,-0.021700,-0.000620
-0.001900,-0.029700,-0.000396
-0.001700,-0.029300,-0.000109
-0.001700,-0.029300,-0.000837
-0.003600,-0.037300,-0.000932
-0.001600,-0.028900,-0.000241
-0.001800,-0.036400,-0.000114
-0.001400,-0.028000,-0.000224
-0.583300,-0.017100,-0.000214
-0.001700,-0.039000,-0.000159
-0.002200,-0.047000,-0.001175
-0.120900,-0.033600,-0.000134
-0.001500,-0.032900,-0.000822
-0.580700,-0.030400,-0.000135
-0.699200,0.145000,0.000509
-0.001500,-0.034200,-0.000068
-0.001200,-0.034200,-0.000526
0.703100,-0.002800,-0.000070
-0.000900,-0.051300,-0.000073
-0.002400,0.022500,0.000321
-0.885500,0.041400,0.000414
-0.001000,-0.055400,-0.000317
0.678300,0.012100,0.000242
0.871700,-0.030600,-0.000083
-0.005600,0.006800,0.000021
0.350400,-0.040200,-0.000365
0.002400,0.249400,0.000484
0.003100,0.249400,0.006235
0.804300,0.045700,0.000194
-0.005100,-0.023500,-0.000294
-0.580900,-0.019100,-0.000136
-0.020900,0.018700,0.000170
0.000500,0.014700,0.000077
0.000400,0.014900,0.000066
-0.002700,-0.042300,-0.001057
-0.000800,-0.033900,-0.000089
0.977000,0.068300,0.000804
0.975900,0.069700,0.000871
0.884800,-0.008000,-0.000107
0.927700,-0.001000,-0.000025
-0.002200,0.083300,0.000724
-0.000800,-0.000100,-0.000003
0.608500,0.301100,0.002509
-0.062700,0.158000,0.000336
0.006800,-0.083000,-0.000175
0.015800,-0.194700,-0.005563
-0.031900,0.349500,0.001059
0.000100,-0.004500,-0.000039
-0.016900,0.170600,0.000437
-0.022000,0.210700,0.001915
-0.022300,0.210700,0.006020
-0.023300,0.210700,0.001832
-0.024500,0.218000,0.005450
0.004800,-0.043500,-0.000512
-0.011200,0.095600,0.002731
0.011800,-0.101300,-0.000178
0.010500,-0.092500,-0.000740
0.008900,0.071000,0.001775
-0.009200,0.079400,0.000992
0.000400,-0.003000,-0.000027
0.003500,0.008000,0.000033
-0.758800,-0.238200,-0.001361
-0.685700,0.227500,0.000591
0.061000,0.306700,0.003834
0.084200,0.428300,0.005711
0.084300,0.381000,0.001210
0.088500,0.072100,0.000111
0.184800,0.207400,0.000691
0.033800,0.128900,0.000280
0.003500,0.014500,0.000073
-0.013200,-0.051000,-0.000109
-0.021700,-0.083400,-0.000355
-0.007800,-0.038900,-0.000156
-0.007700,-0.038900,-0.000972
-0.012100,-0.057500,-0.000500
-0.025300,-0.092400,-0.000264
-0.038000,-0.012000,-0.000052
-0.011400,-0.075800,-0.000399
0.004500,-0.587300,-0.000297
-0.562800,-0.470200,-0.003135
0.045200,-0.501400,-0.003343
0.092300,-0.429500,-0.000656
0.420100,-0.254600,-0.007274
0.059800,-0.267100,-0.001484
0.667100,-0.216800,-0.001971
-0.291600,-0.222000,-0.003171
0.062400,-0.252200,-0.000989
0.062900,-0.252200,-0.006305
0.173500,-0.132800,-0.000214
-0.072500,-0.026200,-0.000655
0.030400,-0.117600,-0.000199
-0.000000,0.000000,0.000000
0.021200,-0.082200,-0.001027
0.021900,-0.090100,-0.000858
0.015300,-0.073100,-0.000252
0.014100,-0.073000,-0.000562
0.010700,-0.056700,-0.000810
0.001100,-0.007600,-0.000015
0.004500,-0.032000,-0.000400
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.011500,0.081800,0.000204
-0.019400,0.137000,0.000315
-0.020500,0.144700,0.000965
-0.032000,0.225400,0.001218
-0.047000,0.333600,0.002669
0.058800,0.443200,0.004432
0.154500,0.829200,0.011846
-0.015000,1.813400,0.002707
-0.024300,1.813500,0.015112
-0.394100,1.265700,0.003375
-0.003700,1.055700,0.004590
-0.000800,0.896700,0.004598
0.001800,0.896700,0.004484
0.002200,0.896700,0.025620
0.006400,0.896700,0.002110
0.321800,0.688700,0.008609
0.006900,0.000100,0.000001
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.178400,0.112500,0.000409
0.143700,0.128400,0.001070
0.023800,-0.094700,-0.000789
0.048100,-0.196800,-0.000474
-0.351400,-0.213100,-0.000266
-0.338500,-0.108300,-0.000866
0.826100,-0.105900,-0.000392
-0.003400,0.035600,0.000099
-0.914300,0.101700,0.002543
-0.852500,0.099600,0.002846
0.680200,0.025700,0.000171
0.023800,-0.251400,-0.000898
0.026000,-0.258800,-0.002070
0.009100,-0.024500,-0.000700
0.028200,-0.294300,-0.002354
0.886900,-0.282800,-0.000636
0.413300,-0.379800,-0.000618
-0.030600,-0.380900,-0.008464
-0.952800,-0.255400,-0.003405
-0.095000,-0.473200,-0.000696
0.014200,-0.501400,-0.001127
-0.200800,-0.441100,-0.001521
-0.124300,-0.504700,-0.007210
-0.103800,-0.389800,-0.005569
-0.108200,-0.484800,-0.002063
-0.051300,-0.344200,-0.000883
-0.037700,-0.351300,-0.003055
-0.024400,-0.299600,-0.001461
-0.369100,-0.296200,-0.007405
-0.447700,-0.384500,-0.001221
-0.006400,-0.194700,-0.000708
-0.004900,-0.314700,-0.001284
0.007300,-0.208100,-0.000313
-0.580600,-0.286100,-0.000880
0.007800,-0.113600,-0.000320
0.018900,-0.068200,-0.000440
0.730800,-0.047300,-0.000095
-0.019500,-0.220200,-0.001468
-0.009100,-0.094000,-0.000470
-0.597900,0.066400,0.001897
0.587700,-0.028800,-0.000152
0.110200,0.035100,0.000063
0.028700,0.367800,0.001051
0.001500,0.038600,0.000117
0.001500,0.038700,0.000967
-0.001500,0.176700,0.000561
-0.000400,0.278600,0.001093
-0.001100,0.278600,0.006965
-0.002400,0.253000,0.003614
0.014900,0.276500,0.000779
0.004100,-0.150800,-0.000503
0.750900,0.074000,0.000643
0.185300,0.342300,0.001141
-0.402900,0.192800,0.001836
-0.026500,0.348700,0.000811
0.001000,-0.012700,-0.000056
-0.016000,0.191500,0.002016
-0.012900,0.142400,0.001017
-0.007300,0.084100,0.000580
-0.027100,0.278900,0.001799
-0.006900,0.082200,0.000865
-0.000100,-0.024600,-0.000615
-0.013300,0.130800,0.001539
-0.003700,0.031500,0.000112
-0.027100,0.234600,0.000902
-0.024400,0.184400,0.000194
-0.011200,0.068800,0.000255
-0.011600,0.066600,0.000167
-0.009500,0.066600,0.001665
-0.003800,0.025400,0.000363
-0.011700,0.080900,0.000219
-0.003400,0.023300,0.000166
-0.003400,0.023300,0.000666
-0.452200,-0.499600,-0.000775
0.013700,-0.466100,-0.004053
-0.654700,-0.508300,-0.004236
0.203600,-0.785600,-0.003416
-0.002500,-0.990000,-0.011647
-0.114400,-1.124600,-0.001380
-0.233000,-1.015300,-0.005077
-0.104600,-1.226300,-0.035037
-0.098700,-1.194300,-0.010385
-0.955100,-1.144800,-0.005724
-0.488900,-1.625900,-0.004927
0.169200,-1.705000,-0.042625
0.367700,-1.708600,-0.005178
-0.001100,-1.735300,-0.004690
-0.004000,-1.668100,-0.041702
-0.808500,-1.405100,-0.005855
0.033500,-1.369300,-0.011411
0.061400,-1.236300,-0.006340
