# LinearA, AngularV
0.020200,-0.111400
0.020800,-0.119100
0.006000,-0.061100
0.010600,-0.061300
0.006800,-0.039200
0.006400,-0.039200
0.000000,-0.000000
-0.017800,0.104900
-0.016700,0.096300
-0.002500,0.022400
-0.023000,0.104900
-0.056900,0.250900
-0.055300,0.241900
-0.056400,0.241900
-0.045900,0.180400
-0.043500,0.171500
-0.044000,0.171500
-0.056500,0.219400
-0.056600,0.219400
-0.044800,0.177700
-0.040400,0.168800
-0.003000,0.011900
0.001700,0.011500
0.003300,-0.012900
-0.026000,0.095000
0.005400,-0.021000
-0.000000,0.000000
0.003400,-0.048700
0.012600,-0.048900
-0.077300,-0.016100
-0.016100,0.143800
0.052200,-0.178600
0.051200,-0.196100
0.034300,-0.137000
0.035800,-0.137000
-0.004100,-0.166200
0.023800,-0.119600
0.019700,-0.110900
0.019000,-0.127400
0.010800,-0.077400
0.019400,-0.142000
0.023500,-0.174400
0.005300,-0.040100
-0.023500,0.180800
0.506400,-1.146200
-0.409700,-1.813300
-0.005000,-1.813400
-0.023000,-1.813500
-0.027100,-1.813500
-0.028600,-1.808000
-0.008500,-1.235500
-0.001900,-1.001900
0.005400,-0.896800
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.099700,0.002100
-0.091600,0.423400
-0.074500,0.410800
-0.072300,0.410800
-0.074100,0.522300
-0.069800,0.535600
-0.061000,0.525600
-0.017200,0.534500
-0.010600,0.534500
-0.004800,0.524400
0.004000,0.529100
0.012300,0.530700
0.017700,0.520600
-0.824100,0.211600
-0.735300,0.216100
-0.842900,0.241400
-0.037300,0.346400
-0.562200,0.276200
0.057900,0.408400
0.061900,0.333300
0.056500,0.259800
0.041400,0.176100
-0.232700,0.190900
0.016200,0.085100
0.314400,0.033700
0.029200,0.117500
0.005200,0.020600
0.378600,0.020700
0.004300,0.020500
0.004900,0.020600
0.000000,0.000000
0.008000,0.038100
0.012300,0.029800
-0.016800,-0.246400
-0.064600,-0.269900
-0.070700,-0.281900
-0.054700,-0.238200
-0.044100,-0.234500
-0.040000,-0.225500
-0.037000,-0.216400
-0.030500,-0.198400
-0.020100,-0.170300
-0.018100,-0.161400
-0.017700,-0.161400
-0.015700,-0.152600
-0.010800,-0.135000
-0.007900,-0.117500
-0.006600,-0.108800
-0.003000,-0.051000
-0.002600,-0.050400
-0.002300,-0.050400
-0.879300,0.020200
0.000000,-0.050100
-0.001100,-0.025200
-0.001500,-0.041100
-0.001200,-0.046600
0.576700,-0.032000
-0.000300,-0.032400
-0.000300,-0.032400
0.000100,0.032000
-0.001600,0.020800
-0.000100,-0.025300
-0.000100,-0.016900
-0.013900,-0.024900
-0.000000,-0.016200
0.000200,0.050000
0.980400,0.098500
0.575500,-0.809800
0.046400,-1.017700
-0.071300,-1.023500
0.009400,-1.045500
0.019700,-0.940800
0.007200,-0.896800
0.007200,-0.896800
0.006800,-0.896800
0.005600,-0.896800
-0.001800,-0.896800
0.896500,-0.854400
0.829600,-0.634700
-0.952800,-0.410900
0.586000,0.134000
0.016700,0.141200
0.005200,0.049800
-0.001900,-0.019800
0.443200,-0.015000
-0.007300,-0.003000
0.006800,-0.008000
-0.000800,-0.007900
-0.004700,-0.048700
-0.004400,-0.030700
-0.008600,-0.080800
-0.008700,-0.080800
-0.003900,-0.229700
-0.046600,-0.266300
-0.066600,-0.329900
-0.065200,-0.278800
-0.075800,-0.318700
-0.088000,-0.349000
-0.083000,-0.339600
-0.086100,-0.328200
-0.061900,-0.326800
-0.066500,-0.247400
-0.065100,-0.266000
0.220300,-0.253600
-0.032200,-0.166700
0.001400,0.008600
0.014900,0.089900
0.011500,0.065000
-0.005200,-0.056500
-0.113300,0.068300
0.012600,0.130100
0.044000,0.207700
0.044600,0.207700
0.027900,0.149700
0.045400,0.196800
0.040800,0.171600
0.042900,0.179100
0.049400,0.203000
0.450300,-0.028200
0.045700,0.185500
0.046100,0.185500
0.036200,0.143900
0.013800,0.054500
0.042600,0.165800
0.042600,0.165800
0.043000,0.164800
-0.001900,-0.007400
-0.019300,-0.056300
-0.014600,-0.056300
-0.027300,-0.104900
-0.025900,-0.087900
-0.022900,-0.087900
-0.003100,-0.041900
-0.025700,-0.098800
-0.018600,-0.072400
-0.016400,-0.063900
-0.016400,-0.063900
-0.018900,-0.074200
-0.008300,-0.033000
-0.008400,-0.033000
-0.025200,-0.098400
-0.024900,-0.098400
-0.002200,-0.008800
0.028800,0.113900
0.005700,0.023500
0.039400,0.153700
0.048700,0.201700
0.047800,0.200100
0.049200,0.215100
0.052300,0.238900
0.039200,0.213400
0.029500,0.186900
0.026400,0.185600
0.024100,0.176700
0.011000,0.145500
0.010300,0.137000
0.007000,0.118500
0.005200,0.100500
0.653200,0.120000
0.002700,0.091800
0.004300,0.091900
0.001800,0.074000
0.017000,0.068000
0.011200,0.059000
0.000800,0.097000
-0.010200,0.050300
-0.000100,0.082300
-0.000200,0.073800
-0.000300,0.073800
-0.089300,0.131100
-0.007500,0.273500
-0.009100,0.280500
-0.009900,0.280500
-0.011700,0.303900
-0.012600,0.303900
-0.016500,0.327200
-0.919100,0.420900
-0.558600,0.745700
0.038200,1.146600
-0.026500,1.402400
-0.079400,1.396100
0.377900,1.748200
0.014300,1.813600
0.010400,1.813500
-0.044100,0.963900
-0.007100,0.896800
-0.006200,0.896700
-0.003200,0.896700
-0.484700,0.045400
0.561100,-0.258200
-0.571700,-0.315100
0.741400,-0.632200
-0.729700,-0.674100
-0.190100,-0.934700
-0.220300,-0.837600
-0.060200,-0.717400
-0.074400,-0.472700
-0.047200,-0.380900
-0.028900,-0.378500
-0.026400,-0.378500
-0.020800,-0.368900
-0.012300,-0.342900
-0.009800,-0.342900
0.004300,-0.232200
0.003100,-0.104800
0.012100,-0.161700
0.006400,-0.074600
-0.010500,0.178000
-0.006400,0.290700
0.003300,0.291600
0.030100,0.295600
0.031000,0.267700
0.033500,0.258600
0.037900,0.265900
0.041200,0.265900
0.380700,0.265800
0.051900,0.256700
0.044200,0.231300
0.044900,0.231300
0.032600,0.146800
0.023000,0.095400
-0.005400,-0.011400
-0.031100,-0.109800
-0.021400,-0.076700
-0.018600,-0.076700
-0.024200,-0.100900
-0.024100,-0.100900
-0.037200,-0.157700
-0.028500,-0.069600
-0.034400,-0.156700
-0.021800,-0.106600
-0.021500,-0.106600
-0.018400,-0.097000
-0.017800,-0.096200
0.261800,-0.065800
-0.018700,-0.113500
-0.010600,-0.030800
-0.004700,-0.030800
-0.001600,-0.010300
-0.013500,-0.091800
0.939400,-0.115700
-0.009800,-0.082600
-0.019200,-0.220300
0.404100,-0.138700
0.972600,-0.231500
-0.588800,-0.202500
-0.004300,-0.200600
0.978300,-0.195100
0.001700,-0.173200
0.002400,-0.155900
0.972400,-0.163200
0.970800,-0.137200
0.009200,-0.151600
0.009000,-0.159200
0.009600,-0.166900
0.000000,0.000000
0.007700,-0.130800
0.010300,-0.136600
0.005000,-0.061700
0.002300,-0.020500
-0.006100,0.082800
0.644600,0.009400
0.828000,0.010700
0.870200,0.009100
0.026400,0.716600
0.000300,1.212400
-0.007600,1.455500
-0.025700,1.804800
-0.017300,1.627100
0.162000,1.176100
-0.011500,1.047900
-0.014900,1.004900
-0.016100,0.944000
-0.021300,0.905900
-0.172900,0.881900
-0.261100,0.890500
0.936900,1.311500
0.933900,1.267400
-0.008700,1.177300
0.517300,1.272200
0.442500,1.303100
0.297000,1.317900
-0.306600,1.399900
-0.286300,1.431800
-0.312300,1.727000
-0.015800,1.798500
-0.098200,1.586700
0.297000,1.456500
0.285800,1.509600
0.389200,1.528200
0.392100,1.405300
-0.064400,1.534300
-0.952900,1.341800
-0.442500,1.501600
-0.364900,1.668700
0.247400,1.713100
0.301800,1.713100
0.307900,1.713000
-0.278800,1.579300
0.403500,1.379200
0.872100,1.390200
0.582300,0.809100
-0.106400,0.671000
-0.006600,0.525200
-0.116300,0.492100
-0.117900,0.492100
-0.097100,0.390600
-0.101000,0.397500
-0.100700,0.397400
-0.077900,0.320100
-0.062700,0.245400
-0.046900,0.192300
-0.032500,0.134400
-0.034100,0.142000
-0.035400,0.149700
-0.021600,0.091900
-0.021500,0.091900
-0.024400,0.107300
-0.020600,0.098700
-0.008600,0.039600
-0.008600,0.039600
0.028100,0.055900
-0.012000,0.055800
-0.015300,0.071700
-0.015200,0.071700
-0.003000,0.014100
-0.001700,0.007800
-0.010300,0.048700
-0.246400,0.014500
-0.007000,0.035100
-0.017300,0.083800
-0.016500,0.083800
-0.000000,0.000000
-0.005400,0.031200
-0.016800,0.111000
-0.017600,0.118700
-0.017300,0.118700
-0.015900,0.110100
-0.015600,0.110100
-0.017100,0.117800
-0.014300,0.109200
-0.012800,0.100600
-0.014200,0.108300
-0.013200,0.108300
-0.013000,0.108300
-0.011700,0.099700
-0.006800,0.058400
-0.006700,0.058400
-0.008100,0.074100
-0.008500,0.082000
-0.007500,0.073400
0.003900,0.081400
-0.008000,0.081300
-0.008200,0.089300
0.000800,-0.009500
-0.002700,0.031400
0.006000,-0.066700
0.010600,-0.107400
0.012300,-0.123100
0.012600,-0.123100
0.011800,-0.105800
0.017300,-0.137600
0.038400,-0.242000
0.053600,-0.289300
0.054700,-0.289300
-0.002600,-0.232400
0.056600,-0.170800
0.063500,-0.280900
0.073300,-0.288000
0.066900,-0.291900
0.071400,-0.290900
0.070500,-0.305100
0.069300,-0.312200
0.068500,-0.326100
0.067300,-0.326100
0.042700,-0.256300
0.031800,-0.221500
0.025800,-0.209900
0.019600,-0.237000
0.013200,-0.228000
0.000800,-0.169300
-0.560800,-0.224400
-0.002800,-0.224200
-0.005100,-0.247800
-0.008100,-0.204200
-0.012900,-0.260600
0.846900,-0.280800
-0.031800,-0.403800
-0.039200,-0.361100
-0.058800,-0.468300
-0.059200,-0.408000
-0.221400,-0.360300
-0.130800,-0.869800
-0.005300,-0.896800
-0.003600,-0.896800
-0.003200,-0.896800
0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
-0.015400,-0.032800
-0.886700,-0.170100
-0.239500,-0.362700
0.963300,-0.206100
0.929100,-0.210400
0.324700,0.025700
0.005200,0.297900
0.578700,0.357000
0.529100,0.505400
-0.768700,-0.012400
0.897100,-0.098200
0.965000,-0.626300
0.189300,-1.021000
0.659800,-0.999000
0.191600,-0.960200
0.097500,-0.670000
0.052700,-0.524100
0.050400,-0.524100
-0.646100,-0.566700
0.025500,0.205200
-0.007800,0.391100
-0.039100,0.385700
-0.044200,0.329400
-0.056400,0.348300
-0.083600,0.431200
-0.083300,0.434000
-0.091000,0.434000
-0.083000,0.342700
-0.081700,0.342600
-0.086900,0.358900
-0.103200,0.402600
-0.075200,0.299600
-0.074400,0.299600
-0.074500,0.306700
-0.071300,0.306700
-0.066700,0.306700
-0.033500,0.195900
-0.030700,0.187000
-0.030400,0.187000
-0.024200,0.154300
-0.022100,0.145500
-0.016400,0.112800
-0.013000,0.095500
-0.005800,0.053600
-0.006800,0.053600
0.002600,0.002400
0.005800,-0.044700
0.011000,-0.036400
0.671200,-0.035900
-0.823900,-0.144100
0.018000,-0.113900
0.014000,-0.088900
0.014500,-0.088900
0.021800,-0.129500
0.021200,-0.135500
0.024000,-0.137200
0.035400,-0.176600
0.035000,-0.167800
0.041600,-0.191800
0.056300,-0.248300
0.054600,-0.239300
0.055400,-0.239300
0.053900,-0.204600
0.022600,-0.228700
0.091500,-0.243300
0.110300,-0.397800
0.057100,-0.240800
0.063200,-0.241000
0.013200,-0.260300
0.079900,-0.311500
0.029100,-0.311500
0.077500,-0.367100
0.014600,-0.318800
-0.077000,-0.374800
0.015000,-0.261300
0.012700,-0.284900
-0.005900,-0.196200
0.870900,-0.182000
-0.007700,-0.170800
-0.018100,-0.054900
-0.002900,-0.038100
-0.002900,-0.038100
-0.001700,-0.021200
0.003000,0.036300
-0.000100,-0.000000
0.000000,-0.000000
-0.275200,-0.088500
0.003400,0.054000
0.003200,0.054100
0.004700,0.094700
0.003200,0.143800
0.001900,0.143700
0.620300,0.175900
-0.003800,0.150100
-0.013900,0.174000
-0.002600,0.062100
-0.002800,0.053700
-0.002400,0.045400
-0.003300,0.057200
-0.009300,0.138500
0.118800,0.128100
-0.009400,0.102300
-0.905300,0.128500
-0.006500,0.076400
-0.024700,0.082000
-0.012500,0.132600
0.015800,-0.177000
-0.638300,-0.208200
0.650000,-0.178600
0.962300,-0.176000
-0.003500,0.120900
-0.978500,-0.092900
-0.931300,-0.122200
0.000300,0.028600
-0.000400,-0.045000
-0.631400,-0.104400
0.000100,0.048400
0.000200,0.056300
0.000200,0.047800
-0.005700,0.035500
-0.564400,-0.049700
-0.000500,-0.056800
-0.000400,-0.048400
-0.000400,-0.048400
0.979500,-0.027700
0.003700,0.165900
-0.001400,-0.088100
-0.000600,-0.038300
-0.000400,-0.038100
-0.000400,-0.037800
-0.005900,-0.029600
-0.000200,-0.021200
-0.926600,-0.367700
-0.628900,-0.280100
0.007000,-0.162700
-0.009800,0.281600
-0.319800,0.352500
-0.000500,0.260900
0.285600,0.424900
0.006200,0.395400
0.013100,0.336500
0.027100,0.441300
0.024700,0.525900
0.564400,0.783300
0.041000,0.969800
-0.692800,0.977700
0.148000,1.234800
0.083300,1.369300
0.015900,1.078500
0.014300,0.984600
0.016500,0.984600
-0.018500,0.900600
-0.707400,0.888800
0.059400,1.065500
0.046300,1.050300
0.058500,0.971700
0.059200,0.915900
0.057400,0.904400
0.057000,0.925700
0.047000,0.902800
0.011200,0.901000
-0.003400,0.905900
-0.979100,0.910900
0.240700,0.912500
-0.028200,0.912200
-0.028600,0.902300
-0.025400,0.909600
-0.035800,0.929900
-0.398300,0.651700
0.185100,0.608000
0.043800,0.516200
0.001500,1.212500
-0.141800,1.428600
-0.008600,1.587400
-0.007400,0.896800
-0.006800,0.896800
-0.006600,0.896800
-0.038300,1.032700
-0.657200,0.821400
-0.539500,0.905700
0.780800,0.845900
-0.937600,0.818400
-0.579600,0.856700
0.018700,0.477000
0.502200,0.771700
0.003100,0.016400
-0.032200,-0.489500
0.877400,-0.570600
0.543500,-0.749700
-0.068600,-0.796400
0.124600,-1.014400
-0.176600,-1.017900
-0.219800,-1.022500
-0.254400,-1.010800
-0.221100,-0.870800
-0.154400,-0.619700
-0.116100,-0.511200
-0.119200,-0.528800
-0.057400,-0.357200
-0.043600,-0.348000
-0.025700,-0.316100
0.591200,-0.176200
-0.010100,-0.175800
0.927600,-0.280000
0.000300,-0.032700
-0.111500,-0.037300
0.000600,-0.167700
0.000100,-0.167700
-0.000800,-0.109800
0.018500,-0.035800
0.140800,-0.069900
-0.001400,-0.060900
-0.000100,-0.003300
0.000900,0.037600
-0.968300,0.034200
-0.643600,-0.129500
-0.886500,-0.152000
-0.872800,-0.163000
-0.831500,-0.188500
-0.004000,0.061000
0.650500,0.003500
-0.001400,-0.027500
-0.563100,0.070700
-0.002600,0.247100
0.003100,0.261700
0.001300,0.203400
0.005000,0.203400
0.005900,0.153000
0.979300,0.143300
0.975600,0.138500
0.092600,0.142100
0.010600,0.136300
0.012900,0.160300
-0.837500,0.274500
-0.831900,0.275100
-0.636800,0.265800
0.047200,0.289400
0.048400,0.289400
0.051600,0.271400
0.041900,0.196000
-0.032500,0.042200
-0.000500,-0.002000
0.106900,0.125600
-0.004200,-0.018400
-0.024100,-0.107600
-0.005800,-0.026500
-0.010900,-0.049900
-0.483300,-0.139900
-0.024700,-0.122100
-0.024500,-0.122100
-0.024300,-0.122100
-0.025600,-0.129800
-0.027800,-0.167700
-0.028100,-0.175200
-0.027600,-0.175200
-0.017100,-0.139900
-0.010000,-0.089800
-0.010300,-0.097500
-0.009900,-0.097500
-0.002200,-0.022000
0.004700,0.060000
0.615900,-0.022800
-0.439600,-0.036500
-0.047700,-0.058700
-0.875400,0.017800
0.484300,-0.000100
0.007800,0.089700
0.007200,0.081300
0.015400,0.113500
0.005900,0.072200
0.003700,0.046800
0.013200,0.092000
0.004300,0.052800
0.016200,0.168900
-0.014600,-0.150500
-0.005600,-0.918000
-0.004200,-0.918100
-0.508700,-0.913900
-0.872900,-0.829500
0.103600,-1.149800
0.195800,-1.304600
0.276300,-1.032800
0.459500,-0.894700
0.318300,-0.713600
0.148000,-0.699000
0.135400,-0.698900
0.833700,-0.379900
0.030600,-0.402800
0.027300,-0.402800
0.001200,-0.283100
0.003600,-0.257500
-0.018600,-0.260500
-0.021900,-0.260400
-0.026000,-0.251300
-0.018000,-0.266100
-0.038700,-0.213100
-0.034300,-0.213200
-0.080800,-0.202300
-0.050800,-0.237200
-0.068000,-0.293600
-0.070200,-0.293600
0.050700,-0.200600
-0.053900,-0.206700
-0.051700,-0.197700
-0.053700,-0.205200
-0.038400,-0.154700
-0.017200,-0.069800
-0.033000,-0.126800
0.081700,-0.126800
-0.029000,-0.118100
-0.039000,-0.150900
-0.028100,-0.109400
-0.023200,-0.093300
0.000200,-0.002900
-0.000700,-0.002900
-0.000700,-0.002900
0.002400,0.009600
0.010300,0.042000
0.086600,-0.095500
0.024800,0.095800
0.039100,0.151100
0.041500,0.167900
0.031200,0.097300
0.057500,0.232200
0.059400,0.232100
0.048400,0.190400
0.027100,0.171000
0.068300,0.292300
0.033000,0.482300
-0.030100,0.365300
-0.032300,0.365300
-0.035500,0.365300
-0.045200,0.388400
-0.060900,0.388500
-0.063000,0.388500
-0.061200,0.304200
-0.057600,0.251200
-0.025200,0.101300
-0.015000,0.059400
-0.015100,0.059400
-0.002500,0.009800
0.028400,0.183300
-0.031000,0.120700
-0.009400,0.038400
-0.016200,0.062800
-0.003300,0.013400
0.023300,-0.092500
-0.069500,-0.038900
0.014300,-0.075300
0.014300,-0.075300
-0.338100,-0.600700
-0.371200,-0.600700
-0.503400,-0.606300
-0.006500,-0.934700
0.408500,-0.930100
0.884900,-0.850700
-0.054400,-0.950300
-0.007300,-0.919100
0.006400,-0.903000
-0.003800,-0.912900
0.589400,-0.908400
-0.013800,-0.901100
-0.486800,-0.574300
-0.047700,-0.470000
0.035300,-0.222700
-0.116300,0.103400
-0.112600,0.314100
0.067400,0.421300
-0.159300,0.759000
-0.290400,0.667500
-0.080800,0.680600
-0.006700,0.065900
0.020700,-0.170100
0.021300,-0.152400
0.021600,-0.152400
0.011500,-0.068800
0.012200,-0.068800
0.128000,-0.027500
0.001000,-0.005600
-0.002700,0.055500
-0.008900,0.046800
-0.011600,0.062600
-0.015100,0.086200
0.586700,-0.050700
-0.006800,0.081700
-0.029100,0.186000
0.584800,-0.031600
-0.014000,0.100800
-0.011400,0.106700
-0.009600,0.090400
-0.008500,0.081800
-0.010600,0.129400
0.066400,0.160000
0.980800,0.162300
-0.606900,-0.039800
0.018900,0.256300
-0.542400,0.228600
0.015500,0.235000
-0.569000,0.258400
0.028200,0.298600
0.037700,0.283800
0.035200,0.242000
0.074000,0.308800
0.359400,0.095200
0.072400,0.248600
-0.070600,0.086200
-0.367600,0.005700
0.051800,0.257500
0.052600,0.257500
0.055800,0.297600
0.093500,0.277200
0.035800,0.254600
0.596600,0.181300
0.029600,0.245600
0.017600,0.214100
0.015700,0.204100
0.641100,0.322000
0.882800,0.607000
0.525800,0.689200
-0.044400,0.765100
-0.122800,0.687400
-0.133100,0.517400
-0.639400,0.421600
-0.079300,0.402800
0.410200,0.205300
-0.018200,0.177200
-0.014200,0.168300
-0.010400,0.158200
0.000500,0.213300
-0.000100,0.150000
-0.000200,0.130100
0.001700,0.063000
0.001600,0.054600
0.000900,0.046200
0.001500,0.046200
0.001200,0.029300
0.001300,0.021000
0.012900,0.012700
0.003200,0.069900
0.003300,0.069800
0.003500,0.069800
0.003500,0.061400
-0.593200,0.041200
-0.644800,0.054800
-0.002000,-0.032800
0.003000,0.032800
-0.589600,-0.042200
0.757600,0.004000
-0.002000,-0.044900
-0.611200,-0.006600
0.000200,0.005200
0.000400,0.013300
0.000600,0.021500
-0.000000,0.000000
-0.000000,0.000000
0.013700,0.242100
0.014300,0.242100
0.026100,0.354800
0.024300,0.287500
-0.507000,0.342900
-0.006400,0.896800
0.680200,0.583500
0.008200,0.100500
0.008000,0.100500
0.006000,0.090900
0.007800,0.122700
0.004500,0.105400
-0.034000,0.146000
0.002700,0.137300
0.001400,0.119900
-0.003300,0.065500
-0.003100,0.057100
-0.003200,0.057100
0.035100,0.032200
-0.001500,0.024000
-0.001000,0.015700
-0.001500,0.023800
-0.001500,0.023800
-0.002600,0.040100
0.000100,-0.000900
-0.010700,0.155800
-0.003100,0.040500
0.005700,-0.074500
0.005600,-0.074500
0.881300,-0.000800
0.001300,-0.017300
0.019100,-0.041300
0.002900,-0.041200
0.002800,-0.041300
0.008000,-0.138700
0.003500,-0.080000
0.003200,-0.080000
0.001600,-0.046600
0.002300,-0.070800
0.000600,-0.021100
-0.000800,0.028200
-0.014000,0.198300
-0.026300,0.262600
-0.023300,0.220800
-0.038100,0.259400
-0.039300,0.259400
-0.066000,0.283900
-0.068700,0.269600
-0.059700,0.233400
-0.071700,0.278900
-0.060400,0.240900
-0.059700,0.240900
-0.053400,0.222900
-0.049200,0.213900
-0.047100,0.212300
-0.031800,0.154400
-0.031200,0.153200
-0.032100,0.160900
-0.021700,0.118300
-0.097000,0.068300
0.719300,0.072200
-0.002300,0.011300
0.005200,-0.031800
0.009700,-0.056300
0.033300,-0.160600
0.044000,-0.202600
0.045800,-0.180300
0.033300,-0.130000
0.035500,-0.137700
0.024900,-0.096300
0.024900,-0.096300
0.021600,-0.087700
-0.000000,0.000000
-0.000000,0.000000
-0.000000,0.000000
0.004300,-0.016700
0.004300,-0.016700
0.004300,-0.016700
0.004300,-0.016700
-0.002000,0.008100
-0.002100,0.008100
-0.025400,0.098100
-0.009300,0.040500
-0.000000,0.000000
0.106000,0.040400
-0.000000,0.000000
-0.008400,0.048200
0.007200,-0.050700
0.002800,-0.009900
0.001400,-0.009900
0.002500,-0.018000
0.128000,-0.081600
-0.002100,0.014700
-0.002100,0.014700
0.068400,-0.121500
0.017800,-0.124200
-0.012200,0.064300
0.212600,0.301000
0.262400,0.424600
0.006100,0.896800
0.009800,0.801600
0.005200,1.084500
-0.723000,1.076900
-0.001800,1.301700
-0.635400,1.212600
-0.029500,1.813500
-0.018400,1.640400
-0.008600,1.323900
0.031400,1.111100
-0.148000,0.964000
0.007200,0.896800
0.005900,0.297500
-0.000000,0.000000
-0.068400,0.074800
0.026800,-0.091000
0.019300,-0.074100
-0.006300,-0.038500
0.026100,-0.100200
0.021500,-0.075200
0.078800,-0.287300
0.072700,-0.289900
0.072200,-0.289900
0.072800,-0.304000
0.071400,-0.304000
0.079800,-0.343800
0.074600,-0.341400
0.061700,-0.322600
0.025300,-0.227400
0.017200,-0.193200
-0.699500,-0.029000
0.604200,-0.152200
0.011400,-0.241900
-0.003600,-0.075700
-0.000900,-0.019600
-0.013500,-0.008000
0.003400,0.078300
0.003300,0.078300
0.003500,0.086200
0.003400,0.118200
0.003100,0.118200
0.004000,0.142300
0.002400,0.142300
0.001900,0.133500
-0.000300,0.165000
-0.001500,0.165000
-0.981700,0.174600
-0.008100,0.209700
0.318900,0.226900
-0.033800,0.258900
-0.047400,0.306900
-0.048900,0.306900
-0.043700,0.239500
-0.044500,0.239500
-0.051400,0.272200
-0.055700,0.270500
-0.066700,0.301300
-0.064100,0.301200
-0.072300,0.304900
-0.012300,0.321700
-0.069900,0.325400
-0.163100,0.302700
-0.157900,0.300400
-0.064400,0.252600
-0.062900,0.250800
-0.062300,0.250800
-0.052100,0.223700
-0.045400,0.213200
-0.042500,0.204300
-0.032900,0.184900
-0.030300,0.183500
-0.029800,0.183500
-0.024800,0.165800
-0.022500,0.164600
-0.022000,0.164600
-0.020500,0.163400
-0.007900,0.087900
-0.003200,0.037600
-0.004400,0.045600
0.006400,0.018100
-0.000800,0.012000
0.674600,0.070900
0.005600,-0.029000
0.002000,-0.029000
0.000900,-0.020700
0.000900,-0.020300
0.001500,-0.020400
0.002100,-0.028500
0.005500,-0.022200
0.001500,-0.020100
0.001500,-0.020100
0.001100,-0.011800
0.003100,-0.035900
0.001900,-0.019200
0.001200,-0.010900
0.006600,-0.066700
0.004300,-0.041900
0.017600,-0.145200
0.032300,-0.191500
0.007800,-0.282900
0.066300,-0.295700
0.067300,-0.295700
0.070200,-0.300700
0.082600,-0.324000
0.090300,-0.347400
0.093000,-0.354300
0.058100,-0.296200
0.042300,-0.247000
0.043100,-0.250100
0.041000,-0.250100
0.036700,-0.224600
0.029600,-0.221600
0.022700,-0.173800
-0.351800,-0.389500
0.055900,-0.423700
0.020600,-0.187500
0.021400,-0.186200
0.656300,-0.184800
-0.025000,-0.294700
-0.034500,-0.192900
-0.006600,-0.186900
-0.001400,0.102800
0.002000,0.126600
-0.000100,0.126600
-0.000300,0.126600
-0.864400,0.114800
-0.977800,0.090600
0.884900,0.097700
-0.904700,-0.000800
-0.003400,-0.195500
0.006100,0.214200
0.018000,0.296900
0.017600,0.253600
-0.003300,0.064300
-0.603800,0.255800
0.028800,0.325200
0.018400,0.208800
0.019100,0.208800
0.007200,0.112200
-0.869200,0.034400
0.874300,-0.048800
-0.001500,-0.018900
-0.004700,-0.055100
-0.004700,-0.055100
0.013200,0.116700
-0.057500,0.222900
0.064800,0.567700
0.167700,0.652900
0.260800,0.854200
-0.060700,0.908200
-0.123500,0.926500
-0.064000,0.926600
-0.040700,0.896800
-0.027500,0.650200
0.004500,0.912200
0.047000,0.903200
0.073300,0.957200
0.080400,0.912900
0.070800,0.901500
0.055000,0.911400
0.020900,0.371000
0.017400,0.315200
-0.661000,1.139400
0.143600,0.767300
0.008400,0.896800
0.007200,0.896800
0.006500,0.896700
0.005000,0.896700
0.004300,0.896700
-0.502300,0.651700
-0.000000,0.000000
0.002700,-0.047400
-0.009000,-0.055400
0.003400,-0.055300
0.007400,-0.136500
0.003100,-0.037600
0.001800,-0.020500
0.012900,-0.012100
0.031000,-0.011300
0.001100,-0.011500
0.001100,-0.011500
0.027100,-0.027700
0.012700,-0.047000
0.002700,-0.006500
0.000000,0.000000
-0.002400,0.016300
-0.003700,0.032400
-0.848000,0.040700
-0.002900,0.026000
-0.003700,0.034000
-0.004500,0.042000
-0.004500,0.042000
-0.005100,0.049600
-0.006800,0.073400
-0.004600,0.055900
-0.003800,0.047500
-0.003500,0.047000
-0.003300,0.046500
-0.003000,0.046000
-0.003000,0.046000
-0.004800,0.086100
-0.004500,0.117400
-0.004200,0.117400
-0.003600,0.125100
-0.003000,0.116400
-0.002700,0.148200
-0.002100,0.148200
0.000500,0.163400
0.019500,0.251400
0.022200,0.251600
0.026500,0.250100
0.032400,0.239300
0.061600,0.263200
0.038700,0.263000
0.036400,0.237500
0.036900,0.146900
0.056900,0.286800
0.051100,0.245000
0.061500,0.285000
0.062300,0.285000
0.056600,0.238000
0.071500,0.294400
0.080500,0.314200
0.080800,0.314200
0.074300,0.304900
0.062200,0.244900
0.052800,0.285000
0.088500,0.273700
0.064400,0.273700
0.056700,0.262100
-0.618900,0.224800
0.477400,0.252100
0.051900,0.278500
0.054900,0.278500
0.507500,0.259900
0.040100,0.249800
0.016800,0.190300
0.015200,0.182000
0.014100,0.182000
0.009200,0.156800
0.006500,0.138800
0.005300,0.128900
0.636100,0.109600
0.001600,0.079800
0.001500,0.079800
-0.625000,0.153200
0.000600,0.070000
0.000400,0.061400
0.596000,0.159800
-0.980000,0.029800
0.205000,-0.111400
-0.003300,-0.190000
-0.002000,-0.038300
-0.001800,-0.078900
-0.000100,-0.005000
-0.925200,-0.006900
-0.976800,-0.039300
-0.976500,-0.035500
-0.881300,-0.039600
0.076300,0.178400
